Star_name,Injection_wavelength,Injected_peak_photons,Local_median_photons
HIP116384,5555.36527738973,16758.702177734373,7748.597900390625
HIP116384,5622.229264717167,24945.985502929685,7033.483154296875
HIP116416,5490.07413621209,16312.182678222654,10239.475830078125
HIP116416,5555.36527738973,22249.158408203122,10562.671875
HIP116416,5622.229264717167,34006.55393554687,10937.736328125
HIP116495,5490.07413621209,78885.86607421876,51128.50390625
HIP116495,5555.36527738973,107626.32156249999,52821.748046875
HIP116495,5622.229264717167,163460.46035156248,53391.115234375
HIP116584,5490.07413621209,230460.6137109375,146027.234375
HIP116584,5555.36527738973,318257.49484374997,155607.576171875
HIP116584,5622.229264717167,488139.69925781246,156605.732421875
HIP116613,5490.07413621209,126660.21503906252,80724.6328125
HIP116613,5555.36527738973,171365.6146875,83562.548828125
HIP116613,5622.229264717167,259024.94753906247,84225.240234375
HIP116727,5490.07413621209,137663.18712890625,86312.99609375
HIP116727,5555.36527738973,189343.77187499998,90286.740234375
HIP116727,5622.229264717167,289607.39695312496,93780.25390625
HIP116758,5490.07413621209,189501.97148437498,121454.01953125
HIP116758,5555.36527738973,254803.03281250002,123754.01171875
HIP116758,5622.229264717167,382148.25070312497,125593.359375
HIP116771,5490.07413621209,203210.10914062502,130019.892578125
HIP116771,5555.36527738973,276278.84734375,135583.150390625
HIP116771,5622.229264717167,419157.2424609375,136987.171875
HIP116819,5490.07413621209,64997.27217773437,40864.7060546875
HIP116819,5555.36527738973,89143.73421874999,43226.4091796875
HIP116819,5622.229264717167,135157.45558593748,43830.65234375
HIP116838,5490.07413621209,61719.64921875,36793.04296875
HIP116838,5555.36527738973,84830.23999999995,40058.875
HIP116838,5622.229264717167,127965.88195312498,38873.0859375
HIP116936,5490.07413621209,8866.79349609375,4484.5242919921875
HIP116936,5555.36527738973,12624.480664062496,5817.5804443359375
HIP116936,5622.229264717167,18815.254174804686,5111.463134765625
HIP116971,5490.07413621209,144847.02878906252,95584.298828125
HIP116971,5555.36527738973,194361.411875,96066.443359375
HIP116971,5622.229264717167,289767.66527343745,95646.61328125
HIP117197,5490.07413621209,13512.888464355467,7834.179443359375
HIP117197,5555.36527738973,19346.49590820312,8992.7900390625
HIP117197,5622.229264717167,29029.97547363281,8439.6396484375
HIP117410,5490.07413621209,22140.723779296874,12023.865478515625
HIP117410,5555.36527738973,31096.325781249998,14713.71044921875
HIP117410,5622.229264717167,46601.97682617187,13411.29443359375
HIP117463,5490.07413621209,36945.071660156245,23288.33056640625
HIP117463,5555.36527738973,50489.78919921875,24327.43212890625
HIP117463,5622.229264717167,76864.59125976561,24600.595703125
HIP117473,5490.07413621209,28052.082553710927,16667.3310546875
HIP117473,5555.36527738973,38932.777187499974,17390.421875
HIP117473,5622.229264717167,58729.60936523434,16803.2783203125
HIP117559,5490.07413621209,48437.763955078124,30292.4130859375
HIP117559,5555.36527738973,67792.9555859375,31477.8310546875
HIP117559,5622.229264717167,103112.46076171873,31587.35546875
HIP11759,5490.07413621209,64399.28077148437,41102.74609375
HIP11759,5555.36527738973,89135.7220703125,42801.2666015625
HIP11759,5622.229264717167,135470.867109375,44240.43359375
HIP117712,5490.07413621209,98308.08539062498,60206.146484375
HIP117712,5555.36527738973,135724.43757812498,65618.099609375
HIP117712,5622.229264717167,205815.76675781247,65136.484375
HIP117779,5490.07413621209,16816.74063720703,9815.36669921875
HIP117779,5555.36527738973,23847.422744140622,11025.036865234375
HIP117779,5622.229264717167,35613.62189941406,10104.39501953125
HIP117795,5490.07413621209,8941.623288574216,5506.2626953125
HIP117795,5555.36527738973,12610.311904296872,5871.8045654296875
HIP117795,5622.229264717167,19415.873217773416,6003.518798828125
HIP11783,5490.07413621209,157062.7482421875,101542.29296875
HIP11783,5555.36527738973,212581.69078124998,104335.828125
HIP11783,5622.229264717167,321867.5985937499,105306.1796875
HIP117946,5490.07413621209,39893.76556640625,23810.353515625
HIP117946,5555.36527738973,55155.57160156249,26443.4951171875
HIP117946,5622.229264717167,83434.23457031249,25773.087890625
HIP118162,5490.07413621209,121427.47529296874,76824.455078125
HIP118162,5555.36527738973,164892.15945312497,80533.353515625
HIP118162,5622.229264717167,249989.53898437496,81189.796875
HIP118212,5490.07413621209,15388.73898193358,9110.26025390625
HIP118212,5555.36527738973,21358.227246093746,9837.31689453125
HIP118212,5622.229264717167,32071.534804687493,9105.876708984375
HIP118310,5490.07413621209,22862.365634765618,13183.5693359375
HIP118310,5555.36527738973,31961.86589843749,15207.19921875
HIP118310,5622.229264717167,48219.9355078125,14225.859375
HIP120005,5490.07413621209,9241.334882812498,5029.3896484375
HIP120005,5555.36527738973,13098.703632812496,6040.9287109375
HIP120005,5622.229264717167,19520.326435546864,5480.8232421875
HIP12097,5490.07413621209,14724.45911132812,8184.223388671875
HIP12097,5555.36527738973,20126.494199218738,8495.517578125
HIP12097,5622.229264717167,30641.011171874983,7751.718505859375
HIP12390,5490.07413621209,126579.1330078125,80408.23046875
HIP12390,5555.36527738973,171448.39531249998,83669.1875
HIP12390,5622.229264717167,259378.75453125,84164.900390625
HIP1242,5490.07413621209,2630.8777807617184,1387.364990234375
HIP1242,5555.36527738973,2928.9275585937467,1148.841796875
HIP1242,5622.229264717167,5336.35016601562,1217.3878173828125
HIP12444,5490.07413621209,220776.47964843747,142090.58203125
HIP12444,5555.36527738973,300811.67953125,147119.265625
HIP12444,5622.229264717167,459333.957890625,149296.35546875
HIP12447,5490.07413621209,159376.017890625,99683.65625
HIP12447,5555.36527738973,214985.35281249997,104453.3671875
HIP12447,5622.229264717167,324744.025546875,104964.09765625
HIP12706,5490.07413621209,178490.74312499998,116484.69140625
HIP12706,5555.36527738973,237706.83781250002,116453.6328125
HIP12706,5622.229264717167,353187.9496875,116296.3203125
HIP12709,5490.07413621209,75446.52597656248,41504.7314453125
HIP12709,5555.36527738973,104118.009453125,50156.740234375
HIP12709,5622.229264717167,158302.233515625,48110.8076171875
HIP12777,5490.07413621209,195148.0958203125,124072.01171875
HIP12777,5555.36527738973,264862.92921875,129989.00390625
HIP12777,5622.229264717167,401503.20703125,131232.5546875
HIP12781,5490.07413621209,16862.28492919921,8802.211181640625
HIP12781,5555.36527738973,21334.269707031235,8750.429931640625
HIP12781,5622.229264717167,34381.20130371093,8430.876708984375
HIP12828,5490.07413621209,99354.1096875,61822.751953125
HIP12828,5555.36527738973,133330.2609375,65223.08203125
HIP12828,5622.229264717167,200459.478515625,65364.71484375
HIP12832,5490.07413621209,162526.19249999998,104212.09375
HIP12832,5555.36527738973,217567.75078124998,106583.6875
HIP12832,5622.229264717167,325824.46031249996,107125.05078125
HIP12843,5490.07413621209,164788.360078125,101287.66796875
HIP12843,5555.36527738973,222713.87546875,108686.9609375
HIP12843,5622.229264717167,336867.10429687495,107683.35546875
HIP13081,5490.07413621209,185661.80015625,115489.15625
HIP13081,5555.36527738973,256034.62812499996,124341.2109375
HIP13081,5622.229264717167,390436.168828125,125839.12890625
HIP13402,5490.07413621209,234651.705,139773.6484375
HIP13402,5555.36527738973,321142.42921875,155850.86328125
HIP13402,5622.229264717167,487979.32640624995,154710.41015625
HIP13601,5490.07413621209,198893.80417968746,126180.6640625
HIP13601,5555.36527738973,272368.5615625,132585.484375
HIP13601,5622.229264717167,415569.6588281249,134836.14453125
HIP13642,5490.07413621209,192404.14757812498,112138.66796875
HIP13642,5555.36527738973,264568.51671875,128169.61328125
HIP13642,5622.229264717167,404791.22390625,127958.796875
HIP13665,5490.07413621209,193936.68017578125,125315.8203125
HIP13665,5555.36527738973,264498.70140625,129711.78125
HIP13665,5622.229264717167,403361.29640625,131602.73046875
HIP13834,5490.07413621209,225395.90953124996,139717.8515625
HIP13834,5555.36527738973,305936.6678125,148595.25
HIP13834,5622.229264717167,465369.97054687503,149953.5
HIP14286,5490.07413621209,108310.14749999999,69797.865234375
HIP14286,5555.36527738973,147781.42359375,71910.375
HIP14286,5622.229264717167,224086.49671875,73311.9140625
HIP14293,5490.07413621209,172059.60878906248,112451.4921875
HIP14293,5555.36527738973,231236.87374999997,113455.484375
HIP14293,5622.229264717167,343973.690625,114145.28125
HIP14576,5490.07413621209,210367.074375,138213.15625
HIP14576,5555.36527738973,280536.985625,137982.33984375
HIP14576,5622.229264717167,418544.323359375,137523.265625
HIP14632,5490.07413621209,232407.11039062496,144470.921875
HIP14632,5555.36527738973,316367.31937499996,153873.93359375
HIP14632,5622.229264717167,484497.27890625,156767.671875
HIP1463,5490.07413621209,7210.992458496091,3779.6026611328125
HIP1463,5555.36527738973,10436.91706054687,4284.5025634765625
HIP1463,5622.229264717167,15070.334077148435,3805.7332153320312
HIP14668,5490.07413621209,143967.65958984377,81613.052734375
HIP14668,5555.36527738973,196328.44343749998,95117.44921875
HIP14668,5622.229264717167,300079.845703125,94135.537109375
HIP14669,5490.07413621209,10141.65343505859,5378.876953125
HIP14669,5555.36527738973,14286.240351562497,6136.4986572265625
HIP14669,5622.229264717167,20761.166074218738,5389.8057861328125
HIP1473,5490.07413621209,118233.43001953125,77279.36328125
HIP1473,5555.36527738973,157471.40671875002,77280.59375
HIP1473,5622.229264717167,235282.1070703125,77378.251953125
HIP14862,5490.07413621209,168743.36484375,110806.6953125
HIP14862,5555.36527738973,224834.93312499998,110679.23828125
HIP14862,5622.229264717167,334592.7871875,109993.96484375
HIP15197,5490.07413621209,164370.573515625,106536.9765625
HIP15197,5555.36527738973,220606.1540625,106411.26953125
HIP15197,5622.229264717167,329592.36093749997,108613.0234375
HIP15220,5490.07413621209,4395.360673828122,2307.107421875
HIP15220,5555.36527738973,6020.262617187495,2586.01220703125
HIP15220,5622.229264717167,9087.395039062498,2260.5849609375
HIP15411,5490.07413621209,108475.46724609374,68268.072265625
HIP15411,5555.36527738973,146238.190078125,71023.888671875
HIP15411,5622.229264717167,219744.84820312497,71703.177734375
HIP15457,5490.07413621209,278491.32316406246,175224.78515625
HIP15457,5555.36527738973,381129.54921875,185642.90234375
HIP15457,5622.229264717167,581339.8211718749,187696.6484375
HIP15638,5490.07413621209,2799.5479870605463,1515.201904296875
HIP15638,5555.36527738973,3784.327294921871,1587.640380859375
HIP15638,5622.229264717167,5740.5098657226545,1418.7548828125
HIP15648,5490.07413621209,108613.54552734375,70902.33203125
HIP15648,5555.36527738973,144572.988203125,70881.2265625
HIP15648,5622.229264717167,215391.0758203125,70864.798828125
HIP15673,5490.07413621209,36065.656757812496,23134.6611328125
HIP15673,5555.36527738973,49990.77208984375,23869.11083984375
HIP15673,5622.229264717167,75816.72533203124,24551.76611328125
HIP15797,5490.07413621209,23504.060654296874,14190.04541015625
HIP15797,5555.36527738973,32520.050351562495,15614.48974609375
HIP15797,5622.229264717167,49520.35250976561,15301.34326171875
HIP16134,5490.07413621209,29656.882397460933,14652.890625
HIP16134,5555.36527738973,42027.034023437496,19842.5771484375
HIP16134,5622.229264717167,62540.12742187499,17292.7294921875
HIP16499,5490.07413621209,87463.90335937499,56869.10546875
HIP16499,5555.36527738973,118865.9978515625,56933.552734375
HIP16499,5622.229264717167,180337.38205078122,59244.302734375
HIP16846,5490.07413621209,64366.45256835937,39260.296875
HIP16846,5555.36527738973,89534.91664062499,41144.6474609375
HIP16846,5622.229264717167,138272.26078125,43547.30078125
HIP16852,5490.07413621209,37426.29175781249,23639.8671875
HIP16852,5555.36527738973,50884.299374999995,24692.52734375
HIP16852,5622.229264717167,77664.25816406248,25089.751953125
HIP1692,5490.07413621209,15451.736982421873,8889.146484375
HIP1692,5555.36527738973,21711.743945312497,10309.107421875
HIP1692,5622.229264717167,33633.31025390625,10195.904296875
HIP17027,5490.07413621209,236676.23718749994,141807.8203125
HIP17027,5555.36527738973,323224.57828124997,156464.546875
HIP17027,5622.229264717167,496324.31156249996,157514.92578125
HIP17147,5490.07413621209,63647.26945312499,41552.0625
HIP17147,5555.36527738973,86187.474765625,42265.6875
HIP17147,5622.229264717167,130401.69175781248,42651.248046875
HIP171,5490.07413621209,171177.276796875,111992.1015625
HIP171,5555.36527738973,234850.96140625002,115110.3984375
HIP171,5622.229264717167,357432.38695312495,117906.08984375
HIP17395,5490.07413621209,100014.78234374999,63808.203125
HIP17395,5555.36527738973,134935.78593749998,65727.775390625
HIP17395,5622.229264717167,203292.72316406248,66453.85546875
HIP17405,5490.07413621209,7531.2248583984365,3905.1077880859375
HIP17405,5555.36527738973,10619.281015624996,4594.9830322265625
HIP17405,5622.229264717167,15685.880478515623,4085.54931640625
HIP17414,5490.07413621209,15234.805561523433,7815.87451171875
HIP17414,5555.36527738973,21724.63458007812,9904.535400390625
HIP17414,5622.229264717167,32175.239047851555,8673.93701171875
HIP17609,5490.07413621209,23447.040966796867,12043.611572265625
HIP17609,5555.36527738973,33499.06767578125,15316.41357421875
HIP17609,5622.229264717167,50357.04738281247,13439.00439453125
HIP17749,5490.07413621209,20940.187807617185,12432.3671875
HIP17749,5555.36527738973,29528.324531249993,13765.75048828125
HIP17749,5622.229264717167,44411.94439453125,12828.38671875
HIP1803,5490.07413621209,72994.54582031247,40653.017578125
HIP1803,5555.36527738973,103107.92539062492,42120.365234375
HIP1803,5622.229264717167,158594.037421875,46136.091796875
HIP18280,5490.07413621209,23943.35888671874,12693.660400390625
HIP18280,5555.36527738973,34026.97103515624,16048.7822265625
HIP18280,5622.229264717167,50663.21982421872,14193.80712890625
HIP18512,5490.07413621209,73316.85164062498,45481.1171875
HIP18512,5555.36527738973,101733.43328124996,48420.7265625
HIP18512,5622.229264717167,153841.97953125,46769.59765625
HIP18907,5490.07413621209,64598.129765624995,42154.1328125
HIP18907,5555.36527738973,86257.1790625,42404.6640625
HIP18907,5622.229264717167,128784.232734375,42275.80859375
HIP18975,5490.07413621209,149898.23988281252,96204.697265625
HIP18975,5555.36527738973,203610.2296875,98644.70703125
HIP18975,5622.229264717167,308966.9471484375,100247.08203125
HIP19076,5490.07413621209,227553.2532421875,145580.1484375
HIP19076,5555.36527738973,310730.188125,152071.01953125
HIP19076,5622.229264717167,473880.493125,153540.25
HIP19205,5490.07413621209,76693.32322265624,48287.740234375
HIP19205,5555.36527738973,103767.94007812499,50324.71484375
HIP19205,5622.229264717167,157013.31158203125,51142.169921875
HIP19255,5490.07413621209,181596.34605468748,111902.0234375
HIP19255,5555.36527738973,248421.6240625,120913.65625
HIP19255,5622.229264717167,379360.3619531249,120730.19140625
HIP19335,5490.07413621209,47361.20671874999,29822.5546875
HIP19335,5555.36527738973,64391.120078125,31143.40234375
HIP19335,5622.229264717167,97574.0171484375,31296.009765625
HIP19337,5490.07413621209,21591.541816406243,11242.39013671875
HIP19337,5555.36527738973,30906.27681640624,13629.474609375
HIP19337,5622.229264717167,46118.28336914061,12048.07470703125
HIP194,5490.07413621209,238604.3626171875,155660.453125
HIP194,5555.36527738973,320625.2471875,156752.80078125
HIP194,5622.229264717167,482784.46195312496,159066.73046875
HIP19554,5490.07413621209,214433.66320312498,135510.98828125
HIP19554,5555.36527738973,289879.266875,141666.57421875
HIP19554,5622.229264717167,440910.122578125,142868.23828125
HIP19655,5490.07413621209,30623.290942382813,18863.611328125
HIP19655,5555.36527738973,42773.69123046874,19968.38623046875
HIP19655,5622.229264717167,65186.24583984374,18927.48583984375
HIP19719,5490.07413621209,109313.26974609375,69763.56640625
HIP19719,5555.36527738973,148296.408203125,71640.21484375
HIP19719,5622.229264717167,224520.7100390625,73258.9921875
HIP19832,5490.07413621209,41100.88962890624,20845.36474609375
HIP19832,5555.36527738973,57852.62046875,27698.65625
HIP19832,5622.229264717167,87338.5618359375,25243.953125
HIP19855,5490.07413621209,58698.327421874994,37546.640625
HIP19855,5555.36527738973,79968.6253125,38866.78125
HIP19855,5622.229264717167,121394.22398437498,39304.41796875
HIP19859,5490.07413621209,168587.7261328125,108669.3203125
HIP19859,5555.36527738973,228081.69609374998,111316.6640625
HIP19859,5622.229264717167,345874.74984375,112567.11328125
HIP19930,5490.07413621209,118530.27632812498,70710.947265625
HIP19930,5555.36527738973,163170.52492187498,79492.53515625
HIP19930,5622.229264717167,249804.31230468745,79083.33203125
HIP19990,5490.07413621209,72572.71160156249,45136.787109375
HIP19990,5555.36527738973,98005.0930859375,47363.5615234375
HIP19990,5622.229264717167,147334.84271484375,47742.09375
HIP20219,5490.07413621209,196252.630546875,125312.1328125
HIP20219,5555.36527738973,264691.48734374996,128969.75
HIP20219,5622.229264717167,399692.8359375,130856.08203125
HIP20261,5490.07413621209,68860.91135742186,43621.119140625
HIP20261,5555.36527738973,92619.0116015625,45136.9599609375
HIP20261,5622.229264717167,140023.49712890622,45613.779296875
HIP20542,5490.07413621209,119536.48857421873,75927.80859375
HIP20542,5555.36527738973,160228.2884765625,78579.17578125
HIP20542,5622.229264717167,241683.09070312497,79037.37890625
HIP20635,5490.07413621209,78389.93674804686,50263.125
HIP20635,5555.36527738973,104783.69296875,51248.580078125
HIP20635,5622.229264717167,157836.81802734372,51616.466796875
HIP20641,5490.07413621209,68766.41179687499,44705.0322265625
HIP20641,5555.36527738973,93087.83921874998,45330.9873046875
HIP20641,5622.229264717167,139807.94958984375,46060.732421875
HIP20648,5490.07413621209,73180.6763671875,47361.0546875
HIP20648,5555.36527738973,97836.787421875,47966.57421875
HIP20648,5622.229264717167,146795.24583984376,47874.373046875
HIP20713,5490.07413621209,129700.60341796874,84800.24609375
HIP20713,5555.36527738973,174829.81570312497,85455.85546875
HIP20713,5622.229264717167,261254.13093749998,85498.861328125
HIP20842,5490.07413621209,194398.16695312498,122031.59375
HIP20842,5555.36527738973,260504.80421874998,126783.14453125
HIP20842,5622.229264717167,391230.20249999996,126791.7109375
HIP20901,5490.07413621209,644392.0817578125,407945.06640625
HIP20901,5555.36527738973,862230.8373437499,418291.9453125
HIP20901,5622.229264717167,1286110.3975781247,420841.05859375
HIP21029,5490.07413621209,100943.91404296874,64139.720703125
HIP21029,5555.36527738973,134621.374765625,65805.22265625
HIP21029,5622.229264717167,201527.5604296875,65831.6796875
HIP21036,5490.07413621209,173044.1021484375,109577.45703125
HIP21036,5555.36527738973,237616.57234374998,115249.2421875
HIP21036,5622.229264717167,365867.06765625,119638.390625
HIP21039,5490.07413621209,214408.796015625,136858.25
HIP21039,5555.36527738973,291061.34062499995,141724.70703125
HIP21039,5622.229264717167,441280.53726562497,143023.4921875
HIP2120,5490.07413621209,6038.726550292966,3318.4793701171875
HIP2120,5555.36527738973,8478.613696289058,3653.1185913085938
HIP2120,5622.229264717167,12600.410628662103,3334.9698486328125
HIP21273,5490.07413621209,59669.67896484374,38314.8857421875
HIP21273,5555.36527738973,80503.0063671875,39059.0234375
HIP21273,5622.229264717167,121217.35810546874,39647.3935546875
HIP21402,5490.07413621209,76479.29311523438,49740.296875
HIP21402,5555.36527738973,103216.11875,50423.5810546875
HIP21402,5622.229264717167,155515.5685546875,50897.4814453125
HIP21421,5490.07413621209,266716.11949218746,128097.4453125
HIP21421,5555.36527738973,385200.86468749994,168122.421875
HIP21421,5622.229264717167,576924.890859375,148331.0
HIP21482,5490.07413621209,115878.15972656249,59707.84765625
HIP21482,5555.36527738973,160627.13898437496,77044.4140625
HIP21482,5622.229264717167,247472.03414062498,73056.55859375
HIP21547,5490.07413621209,38375.57786132813,24189.37939453125
HIP21547,5555.36527738973,51591.16291015624,24886.6259765625
HIP21547,5622.229264717167,77366.71470703123,25038.66650390625
HIP21589,5490.07413621209,242427.47835937497,156172.875
HIP21589,5555.36527738973,324542.66874999995,159116.01953125
HIP21589,5622.229264717167,487973.990625,160020.89453125
HIP21594,5490.07413621209,50720.287617187496,28541.115234375
HIP21594,5555.36527738973,69750.860625,33119.421875
HIP21594,5622.229264717167,107866.18078125,32594.13671875
HIP21673,5490.07413621209,246308.18542968747,156320.12890625
HIP21673,5555.36527738973,329716.46359375,162039.15234375
HIP21673,5622.229264717167,494898.5160937499,161696.04296875
HIP21683,5490.07413621209,87368.52117187499,56610.908203125
HIP21683,5555.36527738973,116905.808984375,57057.41015625
HIP21683,5622.229264717167,174935.9091796875,57163.41796875
HIP21818,5490.07413621209,51337.73305664061,28275.9296875
HIP21818,5555.36527738973,71744.49339843748,34464.671875
HIP21818,5622.229264717167,108069.48861328122,32743.45703125
HIP22044,5490.07413621209,133686.89630859374,85324.91015625
HIP22044,5555.36527738973,179937.9021875,87740.76171875
HIP22044,5622.229264717167,271686.68039062497,88924.56640625
HIP22263,5490.07413621209,76099.26029296874,41949.296875
HIP22263,5555.36527738973,106813.570859375,46432.49609375
HIP22263,5622.229264717167,164511.08261718747,47026.671875
HIP22287,5490.07413621209,65137.87168945312,40300.978515625
HIP22287,5555.36527738973,87907.628203125,42354.357421875
HIP22287,5622.229264717167,131772.587109375,42519.291015625
HIP22288,5490.07413621209,12521.095876464842,6559.9072265625
HIP22288,5555.36527738973,17470.761279296872,8293.059326171875
HIP22288,5622.229264717167,26461.47344238281,7791.75732421875
HIP22361,5490.07413621209,69976.19241210938,45093.978515625
HIP22361,5555.36527738973,94821.6964453125,45964.173828125
HIP22361,5622.229264717167,143287.20955078123,47004.1044921875
HIP22449,5490.07413621209,266484.3730078125,146995.189453125
HIP22449,5555.36527738973,371161.22249999986,166167.3828125
HIP22449,5622.229264717167,572166.9216796873,165543.66796875
HIP22498,5490.07413621209,28004.02179199218,14673.23681640625
HIP22498,5555.36527738973,39712.42914062499,18894.447265625
HIP22498,5622.229264717167,59953.46598632811,17237.08349609375
HIP22715,5490.07413621209,39204.08904785156,22987.1181640625
HIP22715,5555.36527738973,54564.62593750001,26218.66748046875
HIP22715,5622.229264717167,83441.01492187499,25828.30712890625
HIP22845,5490.07413621209,206366.78273437498,135489.95703125
HIP22845,5555.36527738973,277151.39203125,136318.6015625
HIP22845,5622.229264717167,417222.746953125,136970.4921875
HIP23147,5490.07413621209,33229.21138549804,19713.939453125
HIP23147,5555.36527738973,47749.03256835937,21121.187255859375
HIP23147,5622.229264717167,70938.95328369137,20455.992797851562
HIP23179,5490.07413621209,215219.313046875,140563.171875
HIP23179,5555.36527738973,285957.05203125,140525.4765625
HIP23179,5622.229264717167,424984.25531249994,139626.359375
HIP23296,5490.07413621209,140852.898046875,90253.453125
HIP23296,5555.36527738973,188625.0846875,92423.380859375
HIP23296,5622.229264717167,284473.5062109375,92641.6015625
HIP23497,5490.07413621209,37967.35318359375,24480.4453125
HIP23497,5555.36527738973,50748.44484375,24788.17578125
HIP23497,5622.229264717167,76110.0193359375,24928.796875
HIP23783,5490.07413621209,62423.250234374995,40233.875
HIP23783,5555.36527738973,84275.95390625,41165.828125
HIP23783,5622.229264717167,127134.89203125,41375.30078125
HIP23875,5490.07413621209,58310.801953124996,38148.2109375
HIP23875,5555.36527738973,78252.52703124999,38366.15625
HIP23875,5622.229264717167,116318.05242187498,38478.671875
HIP23941,5490.07413621209,73122.66685546873,46767.2138671875
HIP23941,5555.36527738973,99157.27019531249,48242.96875
HIP23941,5622.229264717167,150391.08708984373,48598.69921875
HIP24332,5490.07413621209,88583.33642578125,57134.46875
HIP24332,5555.36527738973,119741.68187500001,58224.705078125
HIP24332,5622.229264717167,182060.122265625,59156.384765625
HIP24340,5490.07413621209,72731.3133984375,46419.015625
HIP24340,5555.36527738973,96976.5103125,47122.2734375
HIP24340,5622.229264717167,144765.728671875,47324.1796875
HIP24454,5490.07413621209,11709.698386230468,7003.626953125
HIP24454,5555.36527738973,16447.71666992187,7719.388427734375
HIP24454,5622.229264717167,24857.278168945308,7297.727294921875
HIP24874,5490.07413621209,29044.9447265625,17283.8837890625
HIP24874,5555.36527738973,40322.972050781245,19382.60302734375
HIP24874,5622.229264717167,61219.595449218745,18767.5546875
HIP25110,5490.07413621209,180593.5163671875,114341.9140625
HIP25110,5555.36527738973,244496.8365625,119358.76953125
HIP25110,5622.229264717167,369540.36749999993,119340.25390625
HIP25278,5490.07413621209,187373.561484375,115067.2734375
HIP25278,5555.36527738973,254072.19656249997,123789.375
HIP25278,5622.229264717167,385448.93953125,121651.765625
HIP25486,5490.07413621209,61116.03043945313,38086.646484375
HIP25486,5555.36527738973,83024.5466796875,39151.7392578125
HIP25486,5622.229264717167,125857.5882421875,40121.978515625
HIP2552,5490.07413621209,10397.30829345703,5673.5809326171875
HIP2552,5555.36527738973,13799.114902343748,5943.672607421875
HIP2552,5622.229264717167,21317.505292968748,5555.6510009765625
HIP25878,5461.813824900171,30536.6484375,20357.765625
HIP25878,5526.772619756325,56872.134765625,28436.0673828125
HIP25878,5593.298646595918,107012.34375,35670.78125
HIP26366,5461.813824900171,51772.23046875,34514.8203125
HIP26366,5526.772619756325,82679.9921875,41339.99609375
HIP26366,5593.298646595918,138131.87109375,46043.95703125
HIP26563,5461.813824900171,36294.5009765625,24196.333984375
HIP26563,5526.772619756325,57499.72265625,28749.861328125
HIP26563,5593.298646595918,93907.798828125,31302.599609375
HIP26624,5461.813824900171,195690.849609375,130460.56640625
HIP26624,5526.772619756325,312120.1484375,156060.07421875
HIP26624,5593.298646595918,515900.00390625,171966.66796875
HIP27288,5461.813824900171,124138.119140625,82758.74609375
HIP27288,5526.772619756325,195966.8359375,97983.41796875
HIP27288,5593.298646595918,321903.62109375,107301.20703125
HIP2762,5461.813824900171,202263.041015625,134842.02734375
HIP2762,5526.772619756325,325155.5859375,162577.79296875
HIP2762,5593.298646595918,536115.71484375,178705.23828125
HIP27654,5461.813824900171,375688.44140625,250458.9609375
HIP27654,5526.772619756325,609213.09375,304606.546875
HIP27654,5593.298646595918,1008660.3515625,336220.1171875
HIP27913,5461.813824900171,84835.576171875,56557.05078125
HIP27913,5526.772619756325,136929.65625,68464.828125
HIP27913,5593.298646595918,221146.3125,73715.4375
HIP27922,5461.813824900171,69470.21630859375,46313.4775390625
HIP27922,5526.772619756325,113313.109375,56656.5546875
HIP27922,5593.298646595918,189600.31640625,63200.10546875
HIP28103,5461.813824900171,213544.458984375,142362.97265625
HIP28103,5526.772619756325,343165.9609375,171582.98046875
HIP28103,5593.298646595918,566941.23046875,188980.41015625
HIP28368,5461.813824900171,3398.785125732422,2265.8567504882812
HIP28368,5526.772619756325,5964.840087890625,2982.4200439453125
HIP28368,5593.298646595918,10315.194213867188,3438.3980712890625
HIP28614,5461.813824900171,65332.646484375,43555.09765625
HIP28614,5526.772619756325,104254.375,52127.1875
HIP28614,5593.298646595918,170069.47265625,56689.82421875
HIP29277,5461.813824900171,11563.887817382812,7709.258544921875
HIP29277,5526.772619756325,19937.41748046875,9968.708740234375
HIP29277,5593.298646595918,36942.662109375,12314.220703125
HIP29650,5461.813824900171,90250.8603515625,60167.240234375
HIP29650,5526.772619756325,143268.72265625,71634.361328125
HIP29650,5593.298646595918,238437.568359375,79479.189453125
HIP29761,5461.813824900171,85556.830078125,57037.88671875
HIP29761,5526.772619756325,144426.58203125,72213.291015625
HIP29761,5593.298646595918,242073.3984375,80691.1328125
HIP29800,5461.813824900171,98525.8828125,65683.921875
HIP29800,5526.772619756325,157789.75390625,78894.876953125
HIP29800,5593.298646595918,259202.630859375,86400.876953125
HIP29860,5461.813824900171,74461.03271484375,49640.6884765625
HIP29860,5526.772619756325,119030.21875,59515.109375
HIP29860,5593.298646595918,199835.44921875,66611.81640625
HIP2,5461.813824900171,20207.83154296875,13471.8876953125
HIP2,5526.772619756325,34409.8955078125,17204.94775390625
HIP2,5593.298646595918,58208.74951171875,19402.91650390625
HIP30060,5461.813824900171,178861.6171875,119241.078125
HIP30060,5526.772619756325,281261.234375,140630.6171875
HIP30060,5593.298646595918,461578.7578125,153859.5859375
HIP30112,5461.813824900171,13141.916748046875,8761.27783203125
HIP30112,5526.772619756325,23238.1923828125,11619.09619140625
HIP30112,5593.298646595918,37587.57421875,12529.19140625
HIP30419,5461.813824900171,90455.859375,60303.90625
HIP30419,5526.772619756325,144595.21875,72297.609375
HIP30419,5593.298646595918,237193.875,79064.625
