,Star_name,Velocity_shift [km/s],X-corr_peak
112,HIP108917_4,70.01866714391704,13.324419196168947
113,HIP5310_1,6.59596139762103,0.8841673038273031
114,TIC317597583_2,114.6682519893134,157.79745531266602
115,HIP112245_9,30.442898758254174,103.0864784293589
116,HIP70475_1,96.40251273456501,522.2472146281233
117,HIP111169_10,-3.0442898758224795,0.7471446617112911
118,HIP73695_1,64.94485068399595,38.37552175874023
119,HIP116838_1,70.01866714391704,204.47499013263845
120,HIP36985_2,88.28440639885193,125.39537651799452
121,HIP6379_4,47.693874721378975,131.07744493997248
122,HIP71957_8,79.65891841735268,8.035430655259306
123,HIP29277_2,71.03343043585787,350.75584347535886
124,HIP117779_2,100.46156590185494,181.8302481017182
125,HIP88175_4,8.625487981497272,7.012228912221448
126,HIP46343_0,84.73273487701807,187.68156648954252
127,HIP60866_0,91.83607792060059,187.98421639046083
128,GJ144_3,96.40251273410323,144.33275205033513
129,HIP4872_7,66.9743772682241,127.75350290399616
130,HIP94650_12,23.339555714639012,171.37576013647006
131,HIP109388_1,49.7234013051005,159.41720194557587
132,HIP79882_1,75.09248360362116,158.98312412797097
133,HIP60303_3,98.43203931826017,147.11963764104442
134,HIP7748_5,44.6495848453543,164.19682531709407
135,HIP104139_0,66.97437726809653,0.5661872842969579
136,HIP12777_0,134.96351782812994,47.224485849202125
137,HIP112918_0,70.0186671439846,171.33354087621137
138,HIP108917_5,59.36365257853861,11.699306132076787
139,TIC317597583_3,99.446802610201,136.7907284179002
140,KIC8462852_60,43.63482155345652,309.5757856064195
141,HIP5310_2,-1.0147632919398704,1.4447296717426061
142,HIP116838_2,70.01866714391704,202.1630361245731
143,HIP70475_2,96.40251273456501,581.0517957722719
144,HIP111169_11,-4.059053167749747,0.6769039813872856
145,HIP73695_2,50.73816459699353,49.446458855163534
146,HIP6379_5,47.69387472138068,146.99564734159753
147,HIP71957_9,98.43203931826017,8.227304949471415
148,HIP88175_5,7.103343043585786,6.890729125169126
149,HIP117779_3,80.16630006332531,146.68492848531113
150,HIP50384_0,130.90446466024326,45.13575221326397
151,HIP4872_8,66.97437726831942,125.40235636388661
152,GJ144_4,96.40251273428768,144.37895765996072
153,HIP29277_3,69.00390385184599,163.92693124763719
154,HIP46343_1,84.73273487701807,171.29318205982057
155,HIP94650_13,26.38384559051253,168.3181259267211
156,HIP60866_1,91.32869627498103,189.79285344705394
157,HIP109388_2,49.7234013051005,145.5153747460861
158,HIP79882_2,75.09248360362116,158.9091604259917
159,HIP17749_0,78.13677347970876,156.03279069722836
160,HIP60303_4,111.6239621130634,179.82477060922295
161,HIP112918_1,75.09248360355039,226.30560674171207
162,HIP12777_12,101.47632919408267,46.44573626527764
163,HIP104139_1,7.103343043579093,0.6365184106612635
164,HIP116838_3,69.00390385197622,197.5284167899191
165,HIP108917_6,70.52604878988771,11.651617453835321
166,HIP5310_3,3.5516715217931374,0.9001915063466713
167,TIC317597583_4,99.446802610201,120.62112875426097
168,HIP111169_12,24.354319006579352,0.9142184143667548
169,HIP73695_3,64.94485068399595,38.20829184045071
170,KIC8462852_62,36.53147850987025,314.6956417501288
171,HIP117779_4,100.46156590180621,169.83285479595008
172,HIP6379_6,54.79721776459476,134.3839603479994
173,HIP66886_0,71.03343043562057,186.10815705288306
174,HIP88175_6,11.16239621130634,6.9593195010043045
175,GJ144_5,97.41727602631934,143.6023430543431
176,HIP50384_1,130.90446466024326,45.204708765151004
177,HIP71957_18,1.0147632919408267,8.466600720177052
178,HIP94650_14,26.38384559053732,168.17631002667397
179,HIP46343_2,83.21058993914778,175.8064754026426
180,HIP4872_9,66.97437726831942,127.04897376822885
181,HIP60866_2,52.76769118102506,201.68337957234692
182,HIP29277_4,69.00390385184599,642.5108031573758
183,HIP109388_3,42.620058261555855,145.7089185843499
184,HIP112918_2,75.09248360362116,195.9783920876628
185,HIP17749_1,78.136773479706,154.96072190498958
186,HIP79882_3,46.67911142912208,156.2619787259859
187,HIP116838_4,70.01866714391704,201.0822963651893
188,HIP60303_5,98.43203931826017,152.0430975259874
189,HIP104139_2,6.595961397614799,0.4813377746415452
190,HIP5310_4,8.625487981496022,0.9336733854929907
191,TIC317597583_5,99.446802610201,121.17530728318361
192,HIP108156_0,52.76769118102506,158.2933615495797
193,HIP12777_13,101.47632919408267,46.6231138925348
194,HIP74689_0,0.5073816459706579,1.561865074072701
195,GJ144_6,97.41727602650778,144.58030546154762
196,HIP7513_0,30.95028040417901,54.795270713982895
197,KIC8462852_63,33.48718863404727,127.54257500672384
198,HIP111169_14,41.60529496957341,0.6900320699954766
199,HIP117779_5,101.47632919442336,173.34787856051022
200,HIP46343_3,84.22535323100924,180.3707276259165
201,HIP50384_2,130.90446466024326,45.021576462681594
202,HIP66886_1,71.03343043562057,201.6351298747215
203,HIP60866_3,57.841507640627114,184.66817002041083
204,HIP94650_15,27.3986088823765,170.5850000644411
205,HIP75722_0,99.44680261039335,166.54004747595164
206,HIP29277_5,69.00390385184599,143.14319294774643
207,HIP4907_0,60.8857975164496,114.75996257782329
208,HIP71957_20,53.7824544728643,8.42977062938919
209,HIP109388_4,41.60529496941454,175.88251725352572
210,HIP116838_5,70.0186671439846,202.92488101492268
211,HIP112918_4,79.15153677165304,175.97053793954498
212,HIP79882_4,75.09248360362116,156.0884617963432
213,HIP110640_0,67.9891405602308,176.11221991433743
214,HIP104139_3,4.059053167763307,0.6777292241180621
215,HIP113357_1,44.649584845396376,131.56911378032183
216,HIP17749_2,98.43203931816743,334.359815648068
217,HIP5310_5,24.861700652550986,39.99399318664198
218,HIP74689_1,4.059053167763307,1.260018354271426
219,HIP12777_14,101.47632919408267,46.57702584496487
220,GJ144_7,97.41727602641336,144.07106294345448
221,HIP117779_6,100.46156590180621,3285.096741301261
222,HIP7513_1,30.44289875832809,54.93068602910887
223,HIP108156_1,52.76769118107464,158.50521969810254
224,HIP46343_4,84.22535323100924,172.75492796705146
225,KIC8462852_64,36.024096863900084,866.6649834420508
226,HIP60866_4,91.32869627498428,189.57109885542107
227,HIP111169_15,0.5073816459706579,0.7419351737208107
228,HIP52469_0,0.5073816459706579,5.775615427959366
229,HIP75722_1,99.95418425612347,167.8879766412022
230,HIP66886_2,71.03343043562057,197.91271007213402
231,HIP94650_16,21.31002913075736,170.0839993759189
232,HIP4907_1,60.8857975164496,114.89468536949914
233,HIP103650_0,62.915324100544716,176.92556950659483
234,HIP29277_6,94.37298615049687,173.7767511265023
235,HIP116838_6,69.00390385197622,196.75493646020456
236,HIP109388_5,41.605294969434894,2070.745330140457
237,HIP112918_5,70.01866714391704,3366.8880137791116
238,HIP110640_1,56.8267443488791,180.85038155183884
239,HIP81833_0,106.55014565378679,132.26449916956707
240,HIP17749_3,98.43203931793136,994.0760293247712
241,HIP104019_0,1.5221449379114846,3.287056335424904
242,HIP74689_2,21.31002913075638,1.432883590863681
243,HIP113357_2,44.649584845396376,111.87779016818189
244,HIP5310_6,5.073816459694559,11.208083059300703
245,HIP32439_0,115.68301528147799,54.431807211896675
246,HIP108156_2,56.31936270268801,156.78519117739955
247,HIP117779_7,101.47632919442697,211.20976279207662
248,HIP46343_5,79.15153677165023,167.08764948851072
249,HIP60866_5,52.76769118107464,189.1291436153757
250,HIP1803_4,53.78245447304629,93.87408153772311
251,HIP75722_2,104.52061906955595,165.74130357590758
252,GJ144_17,120.75683174095839,145.40067866525717
253,HIP7513_2,30.95028040417901,54.95416004897052
254,KIC8462852_65,-6.088579751644959,190.34832013282474
255,HIP52469_1,1.5221449379085819,5.750901882019176
256,HIP103650_1,62.915324100512066,183.7628481959755
257,HIP94650_17,24.354319006579836,186.58653980535232
258,HIP4907_2,59.87103422470978,112.34246550235783
259,HIP111169_16,13.191922795230257,0.2955020692133082
260,HIP116838_7,69.00390385197622,197.10932521417502
261,HIP112918_6,79.15153677165304,180.1087590055112
262,HIP110640_2,56.8267443488791,183.56798316801505
263,HIP110750_0,46.67911142918994,197.34078597706707
264,HIP29277_7,94.37298615049687,198.13399363415672
265,HIP81833_1,106.55014565378679,132.38329831901788
266,HIP74689_3,1.0147632919408267,1.5140678247589119
267,HIP104019_1,72.04819372779869,3.251245807575776
268,HIP17749_4,97.92465767224274,499.5766448985814
269,HIP113357_3,49.216019659105484,106.58864895763567
270,HIP32439_1,116.69777857286181,54.11445970269734
271,HIP108156_3,56.82674434846865,156.05312648666936
272,HIP3765_0,47.69387472121885,142.48665795738683
273,HIP86340_0,84.2253532310886,172.30515173015473
274,HIP60866_6,52.767691180973905,204.593423349218
275,HIP16846_0,45.66434813733769,33.54901258096435
276,HIP117779_8,80.16630006332531,143.70664031717524
277,HIP103650_2,62.91532410045295,176.4812474441999
278,HIP79607_0,115.68301528125423,2130.4154506296895
279,HIP4907_3,59.87103422470978,110.45576053690594
280,HIP52469_2,1.0147632919418057,5.734043940360631
281,HIP116838_8,70.01866714391704,201.31123631021754
282,HIP94650_18,26.38384559046149,169.98641992778946
283,KIC8462852_66,28.920753820313802,172.84545907988664
284,HIP7513_3,81.68844500119698,76.18366974074506
285,HIP75722_3,104.52061906960665,162.05661303193907
286,HIP112918_7,79.65891841731627,185.55088257607846
287,HIP111169_17,2.0295265838748735,0.5977857458606607
288,HIP110750_1,46.679111429234034,176.0111383173379
289,HIP29277_8,94.37298615049687,160.45299264211164
290,HIP110640_3,99.95418425612347,186.66887048854218
291,HIP81833_2,77.12201018750281,132.02217975082195
292,HIP113357_4,48.70863801332494,105.1006734402399
293,HIP75809_0,75.09248360362116,85.79477578791251
294,HIP104019_2,1.0147632919408267,3.3218590541428292
295,HIP108156_4,56.82674434846865,156.7730271464559
296,HIP60866_7,57.841507640627114,185.21914034171672
297,HIP17749_5,97.41727602664989,204.13737966160306
298,HIP15648_0,3.044289875832809,0.512271912716627
299,HIP86340_1,81.18106335526613,173.8662412155746
300,HIP7535_0,60.8857975164496,3.610663620921843
301,HIP117779_9,101.47632919442336,145.79125484085782
302,HIP103650_3,62.915324100544716,182.06848591452788
303,HIP79607_1,62.91532410033272,14.854530436726924
304,HIP94349_0,39.57576838580597,171.10159520458305
305,HIP4907_4,60.88579751627573,111.44148034700699
306,HIP116838_9,70.01866714391704,200.16073212512467
307,HIP52422_0,4.566434813733965,0.8489945701303991
308,HIP75722_4,117.7125418651359,165.6263363089187
309,HIP16846_1,42.11267661554455,33.94633376263216
310,HIP112918_8,70.0186671439846,172.45556532428068
311,HIP110640_4,67.98914056016689,173.47220100705007
312,HIP111169_18,27.905990528372,0.7070571663836488
313,KIC8462852_67,50.738164597041816,304.71092866369173
314,HIP7576_0,70.01866714411827,132.10940727487878
315,HIP110750_2,46.679111429234034,175.90264678168555
316,HIP29761_0,89.2991696907086,123.41988862126367
317,HIP113357_5,49.216019659105484,105.23617088600385
318,HIP108156_5,52.76769118107464,158.19975119474
319,HIP81833_3,106.55014565378679,132.24248357397474
320,HIP75809_1,69.00390385174569,87.06526584557035
321,HIP60866_8,57.841507640627114,186.2963063949437
322,HIP86340_2,84.2253532310886,172.31815452270212
323,HIP1463_0,53.78245447286381,162.72910341626059
324,HIP103650_4,62.915324100544716,177.1465589238411
325,HIP104019_3,1.0147632919408267,3.3060169371617802
326,HIP17749_6,94.37298615049687,187.47399351360016
327,HIP15648_1,-1.5221449379105514,0.5657865824973515
328,HIP4907_5,47.69387472138068,127.74208049394791
329,HIP443_0,85.24011652302944,166.04972119470287
330,HIP94349_1,37.03886015582117,156.27420088794545
331,HIP7535_1,112.63872540543176,3.518754931897227
332,HIP52422_1,1.0147632919408267,1.7376924968347878
333,HIP75722_5,99.4468026105349,180.5946012877007
334,HIP79607_2,1.0147632919408267,42.92204876725941
335,HIP112870_0,81.18106335518962,112.95165758365152
336,KIC8462852_68,61.39317916242075,15946.43936189887
337,HIP7576_1,70.01866714415212,131.75175095306517
338,HIP16846_2,41.09791332360421,33.721950142431304
339,HIP111169_19,26.891227236432638,0.6770467306445641
340,HIP110750_3,60.88579751662458,169.9058496452033
341,HIP113357_6,44.649584845396376,114.56632479110566
342,HIP110640_5,67.98914056026607,175.05271899241316
343,HIP29761_1,89.2991696907086,124.50841269944237
344,HIP63742_0,85.24011652302944,114.87899882391172
345,HIP17749_7,94.37298615049687,493.6371485940752
346,HIP108506_0,15.2214493791124,175.1748703480379
347,HIP86340_3,84.2253532310886,178.73131407858412
348,HIP103650_5,62.91532410039197,568.4397424341529
349,HIP1463_1,90.31393298273358,293.0759889348332
350,HIP104521_0,93.35822285855605,37.61663689986532
351,HIP443_1,115.68301528125423,165.4579805636598
352,HIP75809_2,75.09248360362116,85.53888223193262
353,HIP7535_2,112.63872540543176,3.5485526979807775
354,HIP15648_2,1.5221449379095735,0.6368722038107959
355,HIP75722_6,104.52061906955595,162.92753965157894
356,HIP79607_3,35.51671521792942,15.07787985826718
357,HIP94349_2,38.561005093826,328.50081989503445
358,HIP52422_2,-3.5516715217931374,0.8344244736748393
359,HIP4907_6,60.885797516334705,111.50854406138295
360,HIP84123_2,105.53538236164682,291.6927462781861
361,HIP7576_2,70.01866714415462,131.8321362621978
362,HIP112870_1,86.25487981497025,115.31514138335949
363,KIC8462852_69,7.610724689556444,2781.184605091194
364,HIP17395_0,2.0295265838836114,4.453293065344753
365,HIP110640_6,99.4468026105349,174.99435247784
366,HIP110750_4,86.25487981526291,174.0709493783329
367,GJ860A_0,61.900560808153344,149.49131492908177
368,HIP95853_0,1.0147632919408267,0.922850482111332
369,HIP29761_2,89.2991696907086,122.62250627831907
370,HIP108506_1,27.39860888248106,170.58156013573398
371,GJ687_0,56.82674434868629,136.91891989584232
372,HIP103650_6,47.69387472121885,177.87252130350214
373,HIP17749_8,78.136773479706,153.64345592546564
374,HIP63742_1,93.35822285855605,113.79598557149889
375,HIP68184_0,72.04819372766272,187.94370705782083
376,HIP104521_1,74.07772031168034,38.093109758013924
377,HIP1463_2,90.31393298290827,174.79328824009656
378,HIP79607_4,44.64958484539784,15.42801596953525
379,HIP15648_3,1.0147632919408267,0.5863050960724778
380,HIP75809_3,75.09248360362116,85.57758538157636
381,HIP443_2,82.19582664697222,164.77533122380743
382,HIP4907_7,60.8857975164496,114.64736244766344
383,HIP52470_0,61.90056080839042,99.12453027870208
384,HIP7535_3,112.63872540543176,3.6588489579319816
385,HIP94349_3,40.590531677769334,258.9858037073421
386,HIP112870_2,81.18106335526613,113.84073508419539
387,HIP7576_3,72.04819372779869,130.3772768108068
388,HIP84123_3,105.53538236194781,457.94380053638184
389,HIP112496_0,39.575768385692236,177.26213876837548
390,KIC8462852_70,2.029526583877823,232.8258230194771
391,HIP17395_1,1.0147632919408267,4.495673919777748
392,HIP110640_7,99.44680261053844,175.1013572783711
393,HIP108506_2,27.398608882455314,167.46151998059761
394,HIP29761_3,96.40251273465559,127.03190256015792
395,GJ860A_1,62.91532410033126,257.96971630806075
396,HIP17749_9,98.43203931807446,162.22096986287892
397,HIP110774_0,97.41727602641336,198.56523781866574
398,HIP95853_1,-1.5221449379114846,0.8895348251288301
399,GJ687_1,56.82674434868629,134.53836780911823
400,HIP68184_1,72.04819372766272,188.18447125110308
401,HIP443_3,82.1958266471295,164.93030374104072
402,HIP63742_2,85.24011652302944,115.27447465610668
403,HIP52470_1,61.90056080839042,98.93484766995293
404,HIP75277_0,86.25487981488897,127.54127069292339
405,HIP1463_3,90.31393298282072,436.696554467094
406,HIP79607_5,36.53147850987123,15.025760404841398
407,HIP25278_0,149.17020391559004,36.653337896743
408,HIP104521_2,93.35822285855605,37.2007810544383
409,HIP4907_8,59.87103422471191,108.78329133691817
410,HIP112870_3,81.18106335518962,112.35256074344043
411,HIP112496_1,39.575768385692236,176.8247395695349
412,HIP7576_4,72.04819372779869,129.25540563934865
413,HIP94349_4,41.605294969654366,339.9109278293627
414,HIP105860_0,44.649584845396376,10.451411444343533
415,KIC8462852_71,54.289836118834344,210.86539080197122
416,HIP5346_0,33.994570280018436,4.579164422892665
417,HIP108506_3,15.2214493791124,174.53107360616954
418,HIP110640_8,56.8267443488791,186.08251629803377
419,HIP17395_2,3.0442898758313373,4.514582248983487
420,HIP64924_0,105.5353823622003,94.91358263275951
421,GJ860A_2,60.88579751627573,137.4678972214927
422,HIP17749_10,96.40251273437852,523.1275848217401
423,HIP110774_1,96.40251273447156,395.35631963316604
424,HIP95853_2,1.0147632919408267,0.8633194758525721
425,GJ687_2,56.82674434868629,140.38920618534226
426,HIP68184_2,72.04819372773079,188.36302574360238
427,HIP75277_1,86.25487981488897,127.60216131029432
428,HIP443_4,82.19582664720694,165.43828086714788
429,HIP110395_0,-1.5221449379085819,0.531605903280932
430,HIP25278_1,151.19973049918318,36.925257736555864
431,HIP52470_2,61.90056080839042,98.86948288811716
432,HIP7576_5,72.04819372779869,128.54192243252908
433,HIP4907_9,60.885797516334705,111.41311351738405
434,HIP112496_2,39.575768385692236,211.1540647770104
435,HIP108506_4,20.29526583885579,169.99892140339952
436,HIP63742_3,85.24011652302944,114.9313144697976
437,HIP104521_3,93.35822285855605,37.06815913421951
438,HIP112870_4,81.18106335518962,116.9355051799029
439,KIC8462852_72,28.413372174344616,398.3217851914223
440,HIP94349_5,41.60529496969346,212.80500717779793
441,HIP88771_0,32.979806988076135,3.3088556911494376
442,HIP105860_1,43.634821553455545,10.458008269906257
443,HIP17749_11,94.37298615049687,587.6660084941537
444,HIP5346_1,3.0442898758224795,4.628936966568037
445,HIP64924_1,105.5353823622003,93.40014764375955
446,HIP17609_0,122.7863583247243,140.37043440784802
447,HIP113944_2,87.26964310674641,185.33767654719625
448,GJ687_3,56.82674434868629,132.64993350855414
449,HIP110774_2,96.40251273437852,1478.1431979147649
450,HIP95853_3,1.0147632919408267,0.838254245034698
451,GJ860A_4,51.75292788898216,195.52876215244888
452,HIP443_5,82.19582664720694,164.9996043766938
453,HIP75277_2,86.25487981497025,126.33647916695797
454,HIP68184_3,72.04819372773079,188.35731630218535
455,HIP112496_3,57.841507640627114,173.0874924495055
456,HIP56238_0,80.16630006332531,172.11816666704803
457,HIP112870_5,86.25487981497025,116.54826301264755
458,HIP7576_6,102.49109248602349,129.14280258676078
459,HIP110395_1,20.802647484787677,2.0835862181763516
460,HIP5957_0,69.00390385220788,220.73476762882967
461,HIP108506_5,20.295265838874858,169.88268831878324
462,HIP25278_2,3.551671521792649,37.95899859264173
463,HIP63742_4,93.35822285855605,114.9100415776514
464,HIP105860_2,48.70863801315967,10.411004953930666
465,HIP105769_0,11.669777857318772,3.5392443485526974
466,HIP94349_6,42.62005826151472,225.345557806575
467,KIC8462852_73,4.059053167763307,264.68648407564143
468,HIP17749_12,96.40251273437852,171.22092562263967
469,HIP5346_2,49.21601965913033,5.744925036902109
470,HIP88771_1,46.679111429278024,4.044520893778028
471,HIP110774_3,97.41727602641336,186.4002481069967
472,HIP17609_1,122.78635832484002,144.41712505674593
473,HIP113944_3,87.26964310674641,166.70014140687726
474,GJ860A_5,62.91532410033126,141.9042982986486
475,HIP64924_2,105.53538236214928,107.24391215141212
476,HIP95853_4,1.0147632919408267,0.8273626895103
477,HIP75277_3,89.29916969079275,127.56221340244313
478,GJ687_4,56.82674434868629,135.32482571455327
479,HIP443_6,82.19582664720694,165.92019062934995
480,HIP112870_7,81.18106335518962,116.01934943068125
481,HIP56238_1,80.16630006332531,135.2199802809624
482,HIP68184_4,67.9891405600354,188.931829902593
483,HIP108506_6,27.39860888248106,168.61631039651385
484,HIP7576_8,102.49109248622173,131.98423761441714
485,HIP5957_1,70.01866714391704,164.5852902126385
486,HIP112496_4,57.841507640627114,204.53263798871635
487,HIP103859_0,83.21058993914778,164.82395147266365
488,HIP25278_3,151.19973049918318,36.912302932837
489,HIP110395_2,-10.655014565378435,0.9072331052465609
490,HIP17749_13,96.40251273437852,169.4222107767149
491,KIC8462852_74,46.17172978330835,19743.50314731479
492,HIP105769_1,34.50195192598811,3.60787451613996
493,HIP63742_5,93.35822285855605,114.58414231623362
494,HIP5346_3,59.363652578538336,4.566976837199178
495,HIP88771_2,32.47242534210694,3.351016866187361
496,HIP17609_2,122.78635832484002,153.721757647667
497,HIP94349_7,43.63482155360204,257.97712689046546
498,HIP113944_4,94.37298615049687,193.29815384952363
499,HIP110774_4,97.41727602631934,177.66633285832143
500,GJ860A_6,60.88579751627573,143.44474320150533
501,HIP75458_0,82.19582664720694,212.40729658936436
502,HIP443_7,79.65891841731627,167.41858659002955
503,HIP95853_5,-3.0442898758224795,0.8074527808184397
504,GJ687_5,56.82674434868629,143.2495470396212
505,HIP108506_7,15.2214493791124,174.74827819746784
506,HIP64924_3,56.31936270268801,110.13913369794876
507,HIP68184_5,72.04819372773079,189.4280139933759
508,HIP5957_2,70.01866714391704,160.56962912612374
509,HIP116085_0,48.70863801315967,141.03977814011336
510,HIP7734_0,62.91532410033126,110.39272602202509
511,HIP112496_5,57.841507640627114,190.56395889483443
512,HIP103859_1,83.21058993914778,165.1787145818
513,HIP56238_2,80.16630006332531,129.24788892880972
514,HIP110395_3,38.56100509374896,0.9163201870828885
515,GJ866_0,74.07772031168082,553.013443580763
516,HIP78180_0,21.817410776728508,3.145237238570804
517,KIC8462852_75,6.59596139761464,300.53509288606944
518,HIP88771_3,2.5369082298528016,3.2369955133024675
519,HIP74995_0,92.3434595668806,139.23088647119135
520,HIP113944_5,94.37298615049687,216.46990174697325
521,HIP17609_3,100.46156590214184,156.2861261738056
522,HIP63467_0,80.1663000635973,178.0482085183544
523,HIP105769_2,48.70863801315967,3.6025508136518263
524,HIP110774_5,96.40251273437852,322.11308784118336
525,HIP94349_8,37.546241801685156,173.22795723482338
526,HIP75458_1,82.19582664720694,212.8737494983512
527,HIP443_8,79.65891841731627,166.94637802007955
528,GJ860A_7,60.88579751627573,136.07483845711948
529,HIP108506_8,20.295265838874858,169.7199470459676
530,HIP95853_6,1.0147632919398704,0.9325762399220254
531,GJ687_6,56.82674434868629,140.53550452664064
532,HIP65515_0,86.25487981488897,122.77912824225324
