,source_id,ra,ra_error,dec,teff_val,radius_val,HIP_name,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance
27,1805044913356835328,305.71855650278945,0.0230686562227783,14.55106684129419,6224.0,1.1941929,HIP100511,305.7182055377569,14.5510963783168,38.4843,77.88,-6.69,4.81,2000.0,4.452525395813706e-06
28,2084032554258818944,306.7599027804041,0.0521614421111047,49.38360702657865,7065.8535,1.6750567,HIP100859,306.7594488355453,49.3833605480765,25.5678,68.636,57.246,-20.0,2000.0,4.569619406357922e-09
29,6860945174279114880,307.2149851888128,0.1612769579203912,-17.81372857084146,6944.5,1.949435,HIP101027,307.215060346757,-17.813685908746287,33.04,-14.98,-7.29,18.4,2000.0,1.3301831515812756e-05
30,6860945174275852416,307.2149002104355,0.1046257724736069,-17.814173131253025,3292.5,,HIP101027,307.215060346757,-17.813685908746287,33.04,-14.98,-7.29,18.4,2000.0,0.0004642447242272823
31,2243479676058593152,307.3957686051366,0.4937812936738499,62.9940505988582,7374.5,3.0854886,HIP101093,307.3952716004427,62.9940615520928,25.7611,52.416,-2.544,-6.8,2000.0,1.2593605326686842e-09
32,1856712201709083136,307.54369499084174,0.4801529157007757,26.84226468991686,4460.0,,HIP101150,307.5444511286379,26.842833496180557,49.0286,-156.696,-132.11,17.4,2000.0,1.29947649177366e-08
33,2246206567973292160,307.63811580984645,0.0210101753574714,65.45077881122684,3600.11,,HIP101180,307.6335229410969,65.449558362188,123.7545,443.22,283.443,10.578,2000.0,1.7106275668683158e-07
34,1863898674120773760,307.88436773795604,0.0217979581023299,33.77594265958234,4559.2173,0.721758,HIP101262,307.8836329522927,33.7758702608514,37.1258,141.856,16.815,-26.83,2000.0,1.1630956070356209e-08
35,2067948245320365184,308.21426671092564,0.1744935795489964,41.900431662663735,5127.825,1.0968839,HIP101382,308.2151671385066,41.898498706587,44.8158,-155.663,448.944,-5.84,2000.0,2.442353811515782e-08
36,1735416587178908544,309.91098769570647,0.9390041512422908,4.972385620383848,4328.0,,HIP101955,309.9071235458282,4.972038917838176,59.8,863.38,76.29,-40.86,2000.0,0.00013338462519676728
37,1814241194252808704,310.1886300516202,0.025489886428421,19.936880498400733,5883.95,0.96467906,HIP102040,310.1880866100754,19.9355356976783,47.85,118.655,312.341,-35.381,2000.0,3.9852732360745066e-08
38,2187263158355763072,310.3681187019198,0.0239030081153302,57.43068271999451,4018.95,0.67223966,HIP102101,310.3673369826076,57.4297970241794,40.3039,97.74,205.709,-24.14,2000.0,1.808285208737973e-08
39,1817769836303393280,310.7052951217659,0.0409316232484754,20.84309056574386,4968.3325,0.7698147,HIP102226,310.7056681805703,20.8446106471857,40.3339,-80.975,-353.051,-36.617,2000.0,3.5641952551220925e-08
40,2245998176160116736,310.796197334044,0.0954268258649155,66.65759528915223,7821.0,1.6160533,HIP102253,310.7959166060698,66.6574463429813,22.9299,25.835,34.594,-11.0,2000.0,3.044784148146126e-09
41,2195115561163064960,311.3231813168094,0.3036060527336389,61.842305485764605,4766.25,4.8644876,HIP102422,311.32239814166667,61.83878242694445,70.1,86.5,818.02,-87.407,2000.0,2.967401840490835e-06
42,1869302503201267840,311.5549963296678,31.661345358861237,33.971457222888205,,,HIP102488,311.5528431704166,33.97025692388889,44.86,355.66,330.6,-12.599,2000.0,0.0003383170775585528
43,1869302503184405760,311.55470104855004,0.7001399152234918,33.97165785643453,4732.6665,,HIP102488,311.5528431704166,33.97025692388889,44.86,355.66,330.6,-12.599,2000.0,2.4383117823950744e-05
44,1763000482062205056,311.6618685381049,0.1434949111240898,16.123249954270342,6295.9,2.5433161,HIP102531,311.6619185248779,16.1241254479795,28.4068,-11.153,-203.341,-6.97,2000.0,5.053461973240661e-09
45,1763000413341086464,311.6644461541956,0.3538072199348611,16.123443598742217,4676.5,8.292393,HIP102532,311.6645799400576,16.1242877352627,28.5183,-29.851,-196.058,-6.17,2000.0,4.921069352492748e-09
46,2515037264041041536,33.07984453435266,0.0379008991078979,3.567642486429908,3967.395,,HIP10279,33.0874477374277,3.5756196007019,95.1619,-1762.475,-1852.764,-2.562,2000.0,1.262725758061659e-07
47,1760960887992601984,312.4075965836745,0.0417818420323535,12.545545261578653,6389.6665,1.4170096,HIP102805,312.40736395006945,12.5451268186153,32.9209,52.94,96.82,4.613,2000.0,1.7973265489339469e-06
48,2067050940754838656,312.521286697512,0.1205584338889644,44.05987186965186,7816.0,1.9870336,HIP102843,312.5205470575318,44.0593017264404,24.1034,123.45,132.42,-21.5,2000.0,9.94101190053009e-09
49,2182197777015312512,312.6398634641316,0.0284805088553741,52.90148541416691,4188.4497,0.66294795,HIP102870,312.6378163205798,52.8995950108803,43.9769,286.807,439.057,-52.454,2000.0,1.0290073843234064e-07
50,6882963066420161664,313.13617764109443,0.0744387565639769,-16.97456359123337,3306.0,,HIP103039,313.1375696373591,-16.9747243787847,178.1243,-309.217,37.345,16.308,2000.0,6.353077514686476e-08
51,2195886971653527168,313.3324562190983,0.0264908345277384,62.15106513090693,3959.08,,HIP103096,313.3324544628268,62.1543926992899,142.0341,0.191,-772.885,-17.168,2000.0,2.595610450553189e-07
52,1758463038092175232,313.7810431056244,0.0406710619731231,13.178414961850947,4678.0,0.7141809,HIP103256,313.7786101268854,13.1768086541876,41.5127,550.216,373.085,-41.03,2000.0,1.565991278687278e-07
53,6890353330746858368,314.19399148365966,0.0511035562999459,-10.453382272590355,3609.6133,,HIP103388,314.1941543330863,-10.4485414480835,62.1155,-37.196,-1124.321,35.6,2000.0,1.677380297829872e-07
54,1838855376946302720,314.35923262360006,0.0520855394759673,22.361806193615667,3717.09,,HIP103441,314.3556485750504,22.3627244190927,69.3112,769.821,-213.274,-32.2,2000.0,1.4614255305834832e-07
55,2271636863174005504,315.0162741931589,0.0235289902884279,70.66848048731725,4602.3447,0.6685573,HIP103650,315.0143273593934,70.6686786059681,37.3318,149.681,-46.017,-29.78,2000.0,2.4244040277709848e-08
56,6910371005081903488,315.49334082220435,0.0691925169767132,-6.320646701585092,3742.6602,,HIP103800,315.4943374302661,-6.3187436079594,69.1402,-230.064,-442.009,-14.1,2000.0,3.4578038731403314e-08
57,2163558855915069824,315.6733984621958,0.0471805668748258,45.88540936311862,,,HIP103859,315.6698080246673,45.8847682500244,51.3456,406.538,141.275,-14.202,2000.0,0.0007496178601349363
58,2163558855915068416,315.67232252579475,0.0251042238583955,45.88537653885458,4963.0,0.7884059,HIP103859,315.6698080246673,45.8847682500244,51.3456,406.538,141.275,-14.202,2000.0,7.14969783639554e-08
59,6833190855089866112,316.1011018724967,0.6980972045213827,-19.855201255801443,7132.6665,2.6391149,HIP104019,316.1012555166667,-19.85499196277778,20.2,-37.62,-24.95,23.8,2000.0,0.00010335626900716982
60,1736838805468812160,316.3326160389202,0.0328968736838404,7.066870152196318,4275.51,0.7735405,HIP104092,316.3322752919079,7.0692980739144,66.4656,78.54,-563.904,-66.583,2000.0,1.7038649157613726e-07
61,6882183890631781248,316.4871562409845,0.5409677465075581,-17.233128724459903,9164.0,,HIP104139,316.4867826304166,-17.232861690277776,20.11,79.33,-62.01,-10.9,2000.0,1.5277312340433688e-05
62,2493069571473486080,33.556068872510544,4.302490976451044,-3.636802247538967,,,HIP10416,33.5565448492034,-3.6352037594912,44.0654,-12.313,-219.284,-8.561,2000.0,0.0007786217700630545
63,2493069773336748928,33.55649172732305,0.0561101333329558,-3.636147893041196,4704.0,0.7390805,HIP10416,33.5565448492034,-3.6352037594912,44.0654,-12.313,-219.284,-8.561,2000.0,1.1543277964567075e-08
64,6885342959337741184,316.7949535966312,0.0430280856520205,-13.923142738088655,5163.5,0.79823226,HIP104239,316.7932543646845,-13.92292981507121,56.9,382.85,-46.7,-32.1,2000.0,1.188609127382762e-05
65,6885342955043185664,316.79487113763986,0.0382357523429514,-13.924159360733093,4621.1333,,HIP104239,316.7932543646845,-13.92292981507121,56.9,382.85,-46.7,-32.1,2000.0,0.0010315180453173
66,6912161147450851840,317.1892277101107,0.861428970180464,-4.426867891429394,4571.64,0.5904917,HIP104383,317.1895425433336,-4.4268036964697,41.7694,-72.905,-14.91,2.9,2000.0,2.070837801375138e-09
67,6912161147450009984,317.1881161089936,0.223486487193472,-4.427032263155186,,,HIP104383,317.1895425433336,-4.4268036964697,41.7694,-72.905,-14.91,2.9,2000.0,0.0011204055163514
68,1744662586614707072,317.58561546485686,0.1929840192465562,10.130926039676488,7457.25,2.1633248,HIP104521,317.5854171501405,10.131578357096666,28.7705,45.342,-151.506,-16.489,2000.0,5.209412855609478e-09
69,1964791583375277312,318.69855340670915,1.2099890514862106,38.04716060820797,,,HIP104887,318.69788551128704,38.04531781602413,49.16,196.99,410.28,-20.9,2000.0,0.0003311020979027848
70,1964791583368232832,318.6986821552511,0.341850313526151,38.04739325243012,6561.0,2.5758266,HIP104887,318.69788551128704,38.04531781602413,49.16,196.99,410.28,-20.9,2000.0,0.0003797257713972671
71,2193192137374547328,319.646298283486,0.8178950450054825,62.58578821319179,,,HIP105199,319.6448846972256,62.5855744637194,66.5,150.55,49.09,-15.8,2000.0,3.5568629542238186e-06
72,2193192137369300096,319.6466068984432,1.9147922221794464,62.58593491397673,,,HIP105199,319.6448846972256,62.5855744637194,66.5,150.55,49.09,-15.8,2000.0,0.00020778330493033547
73,6832674634380238848,320.0567965369402,0.0687835381186596,-19.8553890292441,4026.18,0.71777296,HIP105341,320.0575881304057,-19.8522851852201,63.3493,-172.925,-720.88,17.798,2000.0,1.128584386329787e-07
74,1965602679357877504,320.25584584466617,0.0234007751002979,40.34405498939693,5935.45,1.2444446,HIP105406,320.2559103143827,40.3449660456433,37.1296,-11.412,-211.6,54.81,2000.0,3.0268068548133806e-08
75,5143341362661301632,33.94211095157013,0.0402256784247525,-18.238679166400907,4775.0,0.7538554,HIP10542,33.94226408708389,-18.238156267171878,43.2,-39.89,-116.24,5.3,2000.0,3.456592953545958e-05
76,5143341362664402304,33.94227610631364,0.0412537576053097,-18.23920317485237,5208.5,,HIP10542,33.94226408708389,-18.238156267171878,43.2,-39.89,-116.24,5.3,2000.0,0.0005763127939842315
77,6890965518204449536,321.04827690226386,0.11395873032841,-12.878072636439343,7212.0,2.1853871,HIP105668,321.0478826576054,-12.8781099257906,20.9154,89.263,8.661,-3.0,2000.0,1.6416903674216879e-09
78,1972438304486314112,321.3326390674535,0.0568129463882899,46.71454868037329,6908.875,1.6301404,HIP105769,321.3314539910275,46.7143400508401,29.2826,188.747,48.135,0.0,2000.0,1.3940500450691684e-06
79,1787127787263968640,321.6114556153255,0.1235099207572799,19.375713345769935,7624.0,1.468984,HIP105860,321.6110860932411,19.3756435737987,21.1287,80.964,16.205,-9.7,2000.0,2.601301383636793e-09
80,6898272524589700608,321.820363406532,0.0608791656774846,-6.845990726083405,3882.7852,,HIP105932,321.8202365365934,-6.8442729971921,59.5252,29.257,-398.956,53.054,2000.0,8.776707193813945e-08
81,1784473016438653056,322.4079331349824,0.0726254029495969,17.644925208123574,3615.0,,HIP106106,322.4033833557128,17.6432943090001,147.6126,1007.017,378.777,-25.109,2000.0,2.954416726948924e-07
82,1797276382668029440,322.7577730841873,0.0352223026030433,23.33475789263493,4563.527,0.63474023,HIP106231,322.7571422521134,23.3353807923859,41.2446,134.531,-144.674,-23.36,2000.0,1.4120633879480609e-08
83,2216158427021654528,323.25784276200375,0.0255569543838791,62.00329192971145,4546.9336,0.5986035,HIP106400,323.2544511232679,62.0024514958027,42.9807,369.792,195.189,-11.293,2000.0,9.790102764773013e-08
84,326173044957518080,34.269457614119055,0.3323487193590267,34.2231707201944,5885.0,1.0841635,HIP10644,34.2634807818375,34.2242342902351,90.845,1147.807,-247.059,-6.57,2000.0,3.12750839760446e-07
85,1971163631214790528,323.4950713261331,0.1917954691100996,45.59143608850904,5043.0,8.540554,HIP106481,323.49522077000006,45.59183829194445,26.39,-23.79,-93.7,6.88,2000.0,2.4728305530737296e-06
86,326109689896474752,34.32884872575569,0.3770599928179532,33.84696999908784,8342.667,,HIP10670,34.328612639583326,33.84719306916667,29.04,44.64,-52.57,9.9,2000.0,5.073352669283742e-06
87,1800808220175220480,324.503945034728,0.0243008086383003,27.723462827762734,4057.2864,,HIP106811,324.5016013819928,27.72374295917032,75.09,471.53,-75.12,-15.1,2000.0,6.201857611853346e-05
88,1800808220172866048,324.50424170597233,0.5581995263392836,27.72435021107825,,,HIP106811,324.5016013819928,27.72374295917032,75.09,471.53,-75.12,-15.1,2000.0,0.0009800318880218634
89,1786774019397408768,324.7555138280176,0.1045866213103258,20.26544567277967,7286.75,1.5418162,HIP106897,324.7549527169491,20.2654492999374,25.4223,122.255,-0.843,-12.9,2000.0,3.5677964208530732e-09
90,1954559047126247808,326.12448822470174,0.0182431854147952,41.59763852079024,4185.5864,0.6187506,HIP107346,326.1248403916435,41.5974618233972,50.4206,-61.168,41.039,9.75,2000.0,3.6933681720839632e-09
91,1772187382746856320,326.13157051887043,0.0506646086645112,14.771452436101356,5955.0,1.0069538,HIP107350,326.13054155570626,14.771939536399724,55.1631,231.086,-113.134,-16.723,2000.0,1.809138104211641e-08
92,6838311796135212800,326.76135450392945,1.087430463023335,-16.128565056270038,,,HIP107556,326.76018433125,-16.12728708527778,84.27,261.7,-296.7,-3.4,2000.0,2.7019890632993804e-06
93,1773172957482270464,327.5365269659702,1.0490680102358674,17.28556781046248,6597.0,1.7820953,HIP107788,327.5362496495833,17.285849688333336,29.92,91.63,-44.04,-1.1,2000.0,0.00015918884513791304
94,1896396703077703936,328.12436266148063,0.0697702729656369,28.79327671033228,6382.0,1.5960165,HIP107975,328.1246529449185,28.7935421339924,36.8628,-59.085,-61.647,18.921,2000.0,3.264701527532113e-09
95,1781003885454165888,328.2722809769811,0.0404789312931816,20.930086277429,4999.0,0.74042106,HIP108028,328.2723049738802,20.9305189675938,42.9158,-5.206,-100.496,13.673,2000.0,3.2357128896492262e-09
96,6840706910418152320,328.3254187977308,0.1595763673658403,-13.551714352073011,6811.0,1.6919987,HIP108036,328.3240408377418,-13.5517722823483,36.9539,311.132,13.456,-21.5,2000.0,1.9637245223430445e-08
97,1960390203963541760,328.4980632362664,0.0185386498163613,41.77746874964178,4089.565,0.6402101,HIP108092,328.4958405486538,41.7790207697394,39.3208,384.968,-360.474,-49.64,2000.0,9.0695694886765e-08
98,1898230241798771584,328.6887327749941,0.0183714752921422,32.32755738107566,5055.0,0.76813954,HIP108156,328.6876648850763,32.3285664597834,49.0224,209.583,-234.37,-13.286,2000.0,3.0482579673505215e-08
99,2669361142702790272,329.7290958701924,0.0582222039462522,-4.374199267788098,4906.1533,3.053993,HIP108506,329.7291038288747,-4.3731103796829,26.941,-1.843,-252.903,-50.043,2000.0,2.3084139098694315e-08
100,383275940831929728,3.3777946987221164,0.0681470645970636,41.034740390835466,7037.6553,1.626135,HIP1086,3.3784984291278,41.035369863266,26.8161,-123.289,-146.201,-27.23,2000.0,1.3635242088442145e-08
101,1775651840806925312,330.45615419298025,0.6714072543758354,16.468080175285703,3948.8467,,HIP108752,330.4543559234095,16.467456831855095,61.79,391.82,156.08,-15.067,2000.0,6.142461540174141e-05
102,2683023811628007296,330.5408646240276,0.1159143677215252,1.399031118767167,3881.775,0.5645528,HIP108782,330.5428132207473,1.4002305981129,94.7419,-452.43,-278.582,18.383,2000.0,1.234635305064844e-07
103,2218144110659419264,330.94980262748163,0.5288145901302707,64.62835515409395,6752.0,2.7302265,HIP108917,330.9477291109317,64.62797577182414,33.79,215.46,91.06,-10.74,2000.0,4.119966671516725e-05
104,1891598193815850624,331.75418028319814,0.2771448492748962,25.345217126902863,6265.0,1.668653,HIP109176,331.7527585719764,25.3451044829153,84.7637,298.42,26.161,-5.5,2000.0,1.5257225462917198e-08
105,2619706544757416192,332.3748116760949,0.0410318457491813,-7.550596236927608,5534.6665,1.087652,HIP109378,332.37444049747245,-7.5486563930175,46.9229,85.462,-450.544,-20.855,2000.0,2.907409626637856e-08
106,2627117287488522240,332.4229937913186,0.0430776280809631,-4.640831742327989,3856.5325,,HIP109388,332.41810156443626,-4.640736463082778,113.6,1132.534,-22.125,-15.279,2000.0,1.3863166775694954e-07
107,2720428303852169216,332.55110325841594,0.8667857045364273,6.197966395587226,7104.75,3.1637175,HIP109427,332.5499386466667,6.197863263888888,35.34,282.18,30.46,-7.9,2000.0,6.364053402654996e-05
108,2223560373653613312,332.6607884430799,0.0544435083967903,70.13268276436708,6812.5,1.6626333,HIP109474,332.6616183865123,70.1325736753795,30.6524,-65.509,25.336,-0.259,2000.0,5.736636742906567e-09
109,1906647037667895424,332.7997724653536,0.0195105867403537,36.2552399367577,5423.25,0.88413185,HIP109527,332.7996385310862,36.2563241349562,44.4345,25.152,-252.101,-19.427,2000.0,1.2850858331950807e-06
110,1776317182780536064,332.8768854701399,0.0374731545234682,18.42697353394197,3869.0,,HIP109555,332.8753914951861,18.4261950051875,85.2883,329.198,180.818,-51.328,2000.0,1.1175277089290813e-07
111,2723557788822526720,333.1502332543849,0.126187799775563,8.550335538291439,3703.8933,,HIP109638,333.1497682477591,8.5532220686692,62.781,106.8,-670.42,11.2,2000.0,3.33089764755528e-08
112,2598935670597134464,333.6592283144029,0.0331249263124114,-15.820067655032794,5075.7354,2.5924363,HIP109822,333.659251257514,-15.8185321350061,24.8495,-5.127,-356.635,10.44,2000.0,1.4543151130676013e-08
113,2198483880674251136,333.7625048254672,0.2582305195286951,57.04379547618186,7124.0,2.2763178,HIP109857,333.759214452613,57.0435655540271,38.0277,415.734,53.391,-4.7,2000.0,8.804470337795551e-08
114,2005798350576886144,333.9771601859162,0.0266291663508263,54.673192624730085,5319.0,0.80298287,HIP109926,333.975577603973,54.6728899269373,45.5261,212.545,70.302,-7.415,2000.0,2.494093508861237e-08
115,2220169200616370432,334.136871767724,0.0254781683399671,68.33974785763107,4450.28,0.69279736,HIP109980,334.1324528118825,68.3397928689424,41.6309,378.824,-10.468,-4.507,2000.0,1.180275372997169e-07
116,2486984045196486784,35.43635306704446,0.0667578455538432,-6.879309822979679,4716.05,0.7095379,HIP11000,35.4350720537253,-6.8795318702623,36.0961,295.384,51.573,26.282,2000.0,1.7835266907838616e-08
117,5175014311223513984,35.507053743686306,0.0863596271532295,-10.777888509642668,6873.5,1.5620072,HIP11029,35.5063823187896,-10.7775334072797,33.3252,153.193,-82.475,12.0,2000.0,6.017737887366518e-09
118,2722592692491549824,335.232669706693,0.0620834736551895,8.18683642655679,6486.0,1.3094342,HIP110341,335.2324902843977,8.1867411318608,31.8367,41.248,22.133,8.627,2000.0,1.0261561946636392e-09
119,2677558895240612992,335.4146264047306,0.6608803604621623,-1.3873009888655667,8913.5,,HIP110395,335.4140599894978,-1.3873380586389,26.3057,131.516,8.61,-15.7,2000.0,4.177418914655526e-09
120,1901773452377248512,335.87221343787945,0.0515151675740669,32.45823101587287,3692.95,,HIP110526,335.87123927959254,32.45942087959565,64.47,251.31,-212.28,-19.9,2000.0,0.00037912485627414073
121,1901773448080491392,335.8726116690364,0.0490225567795691,32.458338448335525,3820.14,,HIP110526,335.87123927959254,32.45942087959565,64.47,251.31,-212.28,-19.9,2000.0,0.00018475324684967705
122,1875076004382831616,336.1888848135691,0.0352795883393469,22.550806685997276,4484.0,0.682927,HIP110640,336.18973398592874,22.55113044864931,46.33,-174.67,-67.38,-6.97,2000.0,4.656727808365785e-05
123,1875076004381643008,336.18840113957805,0.2300830213934635,22.55030108862716,,,HIP110640,336.18973398592874,22.55113044864931,46.33,-174.67,-67.38,-6.97,2000.0,0.0007211911143356817
124,6821533111257080960,336.55743950199945,0.0621779454688671,-19.188532912761644,4536.033,0.6872603,HIP110750,336.5563689106291,-19.1884275103638,39.1416,234.839,-24.48,-20.66,2000.0,1.4301326492086146e-08
125,2205488624442109824,336.6380761251294,0.0260086937948195,63.88006924658716,4461.0,0.65681916,HIP110774,336.6361577967966,63.8791749453321,38.3161,196.159,207.706,1.03,2000.0,3.589502770726945e-08
126,2595463996992115840,336.6440634509766,0.2785615267089305,-16.741856444648324,5143.45,,HIP110778,336.64291713042417,-16.741588876089445,51.5079,254.957,-62.144,2.28,2000.0,7.866565683456135e-09
127,339057779344285824,35.709166384055955,0.1217633777137173,41.39586862967378,7291.325,1.8382578,HIP11090,35.7095964926172,41.3962927816314,20.8673,-74.938,-98.513,-34.5,2000.0,7.811557210231435e-09
128,2738145555048846080,337.1921692102889,0.0451313490077281,18.931147150003653,4058.0,,HIP110951,337.1914073517312,18.9316968038311,44.8984,167.376,-127.662,-46.67,2000.0,3.072906658683804e-08
129,1988193348339562880,337.8238475644936,0.2776260237473212,50.282567015441394,8342.667,,HIP111169,337.8229221208333,50.28249116666667,31.79,137.51,17.01,-4.5,2000.0,2.706353195071213e-06
130,2622845684814477696,337.82699878996044,0.6331602285055583,-6.555622673985233,5992.0,1.2866498,HIP111170,337.826367758189,-6.5552969139918,39.1884,145.605,-75.661,-9.72,2000.0,9.433888260497668e-09
131,2717105133036645760,338.2616253868568,0.0530997510354825,9.37858538467019,3949.22,,HIP111313,338.2592763183156,9.3779774061202,77.0259,538.303,141.207,-6.493,2000.0,4.3531169315836284e-08
132,1908305169922494208,339.3743075624604,0.7820800718972057,39.37948191681064,4120.85,0.89032984,HIP111685,339.37461839259765,39.3810108745366,41.9857,-55.801,-355.113,-57.28,2000.0,5.985837664744253e-08
133,2623505219992303104,340.8380940512717,0.0811533606193132,-6.402068509425255,4864.915,0.771319,HIP112190,340.8387618958362,-6.400821028355556,46.2733,-154.145,-289.737,-13.753,2000.0,1.1922507290441444e-08
134,2211393521580984320,341.0247800270161,0.0222154544746633,64.5693907518864,5542.0,0.82395524,HIP112245,341.0242751308948,64.5706708888087,39.7864,50.354,-297.322,-45.451,2000.0,3.7160206489504313e-08
135,2833330968155957888,341.8078490099937,0.054828729032227,18.38488228714208,4682.42,0.7170431,HIP112496,341.8067063281261,18.3844998013725,37.3094,251.855,88.836,-23.6,2000.0,3.259709575725074e-08
136,2299942278201276288,341.876871886869,0.0276537209942154,83.69753070068629,5140.425,0.77227306,HIP112527,341.8828187617006,83.697027580338,51.1167,-151.637,116.846,-18.573,2000.0,8.47862623347178e-08
137,2211820991079869312,342.4193685981096,0.3399613614311582,66.19986743477982,4543.5,13.908057,HIP112724,342.42007059791666,66.20040656,28.29,-65.89,-125.17,-12.763,2000.0,4.486602983282572e-07
