source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,radius_val,lum_val,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance
2645537646306946688,351.73352430668615,0.18020340184403674,1.2551918458235776,0.1524915898325269,20.441450529123024,0.21607834523770364,4.8707285,0.031909466,,,"NOT_AVAILABLE",9123.667,0.172,,,"HIP115738",351.7331491368608,1.2556039787436,20.4415,87.115,-95.721,-4.4,2000.0,8.254572395305605E-10
2391670474561181440,352.5574335576649,0.07047275532612024,-20.391842341744706,0.08205169320289538,62.67081605342263,0.09066059734015752,9.920959,2.548092,,,"NOT_AVAILABLE",3749.78,,,,"HIP116003",352.5559935227767,-20.390957923025,62.6708,313.501,-205.412,-8.18,2000.0,1.7360755362099323E-8
2011251030583236352,352.8518307182337,0.02585908398004735,59.16600748174523,0.025954160591561692,59.25283412132647,0.03095641887378064,6.521423,1.0100875,-25.222391228537926,0.13140637262997912,"NOT_AVAILABLE",5303.0,0.177,0.8760136,0.5467678,"HIP116085",352.8425363273528,59.1655184681585,59.2528,1106.342,113.402,-25.053,2000.0,1.1256819950770678E-6
2633449134434620288,352.88203044100095,0.09307364312157952,-4.0882288813721495,0.05168042094599815,38.51407665665057,0.11554184292255228,6.3457723,0.716712,-12.465452061455668,0.17929094401807943,"NOT_AVAILABLE",6069.1924,0.0565,1.0830532,1.4338968,"HIP116106",352.8812618075291,-4.0874044354203,38.5141,178.069,-191.486,-12.71,2000.0,1.977903545422415E-8
2395031273585836288,353.2073606533121,0.05570808269650043,-16.846588054138135,0.040348064278723325,68.69786551878282,0.05813270025636776,8.081594,1.5850096,-0.9564070848145168,0.1278304135298536,"NOT_AVAILABLE",4205.31,0.248,0.69529873,0.13621648,"HIP116215",353.20582672415,-16.8456452282305,68.6979,340.98,-218.978,-0.845,2000.0,1.3596661755303207E-8
2646280705713202816,353.75261766797615,0.06383583188000941,1.6055210847104593,0.035812915364199414,48.03307812578167,0.08175094470326358,9.025711,1.7668676,-10.442254141052853,0.519970757005962,"NOT_AVAILABLE",3900.0,,0.8227923,0.14110214,"HIP116384",353.7511540921121,1.6053982910892,48.0331,339.797,28.52,-10.44,2000.0,2.5229764480945978E-8
2871343486014101888,353.85571306422037,0.028220174647795544,31.16009833227008,0.020736158704923274,41.330518106779714,0.04929507924031951,7.6681356,1.0358377,-21.47985599825493,0.16518385344403377,"NOT_AVAILABLE",5127.0,0.062,0.803568,0.4019696,"HIP116416",353.8567072083458,31.1613070427843,41.3305,-197.585,-280.738,-21.244,2000.0,4.4622158710453144E-8
2646416259176624000,354.09656550895863,0.09386768790894275,2.1024845765460496,0.07654431041068058,30.488533722327233,0.11026255950017945,5.540399,0.6310854,,,"NOT_AVAILABLE",6378.0,1.127,1.7894166,4.773706,"HIP116495",354.0970208191111,2.1022202091634,30.4885,-105.678,61.401,49.1,2000.0,1.4541799500827329E-8
1939115478596951296,354.3920085300457,0.4173865628270969,46.45633518413335,0.30274785701870466,41.374406858901814,0.4184340194035137,3.2640734,1.3036895,,,"NOT_AVAILABLE",4637.0,,7.9393134,26.254816,"HIP116584",354.3910108808333,46.45814944000001,37.87,159.31,-422.38,6.84,2000.0,4.534261732695494E-6
1939093660163197312,354.49592174330485,0.02540506150333212,46.19938422620187,0.019550934313918533,43.78066559853436,0.03549026095737211,6.411993,0.816412,-0.1381859058074495,0.133428109815535,"NOT_AVAILABLE",5818.0,0.1093,1.0111853,1.0554826,"HIP116613",354.4936990946957,46.1994339441213,43.7807,357.307,-11.552,-0.199,2000.0,4.150702213440024E-8
2281778105591104768,354.83582334785706,0.33399501309060636,77.63310085487726,0.31277076548472865,73.8307176067396,0.37264449501999714,2.8043804,1.421906,,,"NOT_AVAILABLE",4707.25,,,,"HIP116727",354.8370897194617,77.63236263277082,73.8307,-62.997,171.457,-43.668,2000.0,4.323808279652813E-8
2419964589531462784,354.9463465550116,0.4311108307941117,-14.222365216491411,0.3177076356546031,23.552293964042992,0.4848010919971616,4.880195,0.34782696,,,"NOT_AVAILABLE",7249.0,0.689,2.4409912,14.823117,"HIP116758",354.9461060503331,-14.2221492870684,23.5523,54.147,-50.151,-2.0,2000.0,1.465329689707633E-9
2756363608023335808,354.9892981679823,0.31327529640356183,5.624412199677955,0.2424306289162032,74.44483073735387,0.3339047436333509,3.924486,0.6937516,5.97653662695998,0.6112182832244729,"NOT_AVAILABLE",6186.0,,1.6422578,3.5580912,"HIP116771",354.9876724016666,5.626290980277778,72.92,377.15,-437.43,5.615,2000.0,7.466642903841205E-6
2756363608022656384,354.98923662139083,13.281281990465933,5.624537529404081,7.653098190942011,,,7.89295,,,,"NOT_AVAILABLE",,,,,"HIP116771",354.9876724016666,5.626290980277778,72.92,377.15,-437.43,5.615,2000.0,1.462416805377023E-4
2390702771185162112,355.15911418741484,0.05523448604129345,-18.989074160256493,0.05801679116143233,38.054197293291594,0.07682585915998619,7.389515,0.91673326,10.362568913673528,0.1679580896549565,"NOT_AVAILABLE",5486.25,0.078,0.8450242,0.58282125,"HIP116819",355.1577249055866,-18.9888946094857,38.0542,305.111,-41.701,10.379,2000.0,1.776524684288716E-8
2826159850241446784,355.21537242654864,0.062381235772040286,20.366114916293917,0.03551580905989845,39.428456841123435,0.0703423696749155,8.057297,1.352088,-17.93337045989173,0.3143726214502517,"NOT_AVAILABLE",4571.3823,,0.9538887,0.35799775,"HIP116838",355.2143531546649,20.365878879191797,38.43,222.46,59.83,-18.76,2000.0,2.168339025064143E-5
2639991331699321472,355.54332752142574,0.1526039006283363,-2.5782014288002317,0.13211294990981554,41.1769200980542,0.1802411620056373,9.698722,1.7483587,28.430815169875967,2.3665445095742395,"NOT_AVAILABLE",4089.49,0.2755,0.6025093,0.09147426,"HIP116936",355.5443469083245,-2.5767208878962,41.1769,-236.517,-343.861,17.7,2000.0,5.4575313930526945E-8
2419885149815948416,355.6810440664961,0.3154931373494848,-14.545190602783912,0.23071484427139144,20.583055169569622,0.33348253563020247,4.421358,-0.057365417,,,"NOT_AVAILABLE",9423.333,0.15,,,"HIP116971",355.68060302833334,-14.544903420555555,21.96,99.28,-66.32,3.2,2000.0,1.7290785820569392E-6
2879203933297161088,356.45810300690704,0.0405166283865937,36.255254749060484,0.02936042060344357,50.44942609511709,0.05221244600010204,9.301597,1.688878,-20.7368716459045,0.23279151697968278,"NOT_AVAILABLE",4149.435,0.3827,0.5632997,0.08474804,"HIP117197",356.4562544479869,36.2550490639808,50.4494,346.224,47.77,-20.74,2000.0,5.486230262120134E-8
2420563960807395072,357.1081018367011,0.6584968835638856,-12.987396439326139,0.8376838760778588,35.47129461437539,0.8994257550127261,9.228742,1.6649771,-9.88362358685461,0.9449633301153161,"NOT_AVAILABLE",4302.175,,0.73965466,0.1688515,"HIP117410",357.10706693730333,-12.98749617332139,35.4713,234.215,23.165,-9.04,2000.0,8.194068052881952E-9
2742801956727994880,357.25512657332064,0.05673015718699234,3.1811692104656792,0.026504993552873782,40.17911808296352,0.06576061677937443,8.122527,1.132534,-18.722779640246685,0.13196616853724621,"NOT_AVAILABLE",4993.32,0.016,0.71637034,0.28742695,"HIP117463",357.2548343286201,3.1811702718288,40.1791,67.772,-0.247,-18.616,2000.0,5.634728595367447E-9
2739689239311660672,357.3064658099821,0.05347127594407381,2.3970525061170203,0.025448308426359947,169.35848506783154,0.059486244218101315,8.149554,2.1049528,-71.78523564908849,0.16820572650517318,"NOT_AVAILABLE",4044.2874,0.113,,,"HIP117473",357.3021880796959,2.4012230680252,169.3585,992.665,-968.648,-71.131,2000.0,1.1402392916010408E-6
2867514406706887808,357.61736538512986,0.025757550484808503,30.353304332301633,0.0189558218852088,42.28624550655543,0.039738388108032784,8.85258,1.4940042,-3.627012441176971,0.15135312006448784,"NOT_AVAILABLE",4311.287,0.407,0.73303217,0.16725095,"HIP117559",357.6160912201673,30.353258082081,42.2862,255.371,10.741,-3.92,2000.0,1.2514745198035499E-8
5145956864601439488,37.92664301544557,0.042877125973397504,-15.273959427050718,0.045597753255451484,37.07840429498171,0.05423099517090906,8.378473,1.1481977,-27.81816201548318,0.7524231230566901,"NOT_AVAILABLE",4934.9297,0.052,0.7110764,0.2701787,"HIP11759",37.9269710183105,-15.2734519185381,37.0784,-73.491,-117.873,-27.82,2000.0,1.1426885609168975E-8
2232348941892509184,358.1112165560535,0.0384845307252848,75.54465226411621,0.035062335899110786,91.67553366962169,0.03431711333662059,6.036982,1.2168908,,,"NOT_AVAILABLE",4774.3335,0.577,0.92244595,0.39831582,"HIP117712",358.1058611988183,75.5445468310083,91.6755,310.493,24.474,4.54,2000.0,1.2016560938200972E-7
2867175035571212416,358.28541128035005,0.026738868949922806,29.01814908729734,0.01864349879458458,50.22305856148162,0.034263680927731,9.142467,1.6986904,1.3003089640196848,0.18857553894111095,"NOT_AVAILABLE",4156.26,0.107,0.605664,0.09862091,"HIP117779",358.2857979005622,29.018065183702,50.2231,-78.523,19.487,1.3,2000.0,2.386948630362895E-9
2011565220332867584,358.33339306444327,0.023069989938542996,59.94526479225159,0.02425862286408959,37.3451974688825,0.031908297297923445,10.037546,1.5102425,-285.8728866570067,0.41428437514324085,"NOT_AVAILABLE",4355.6826,0.217,,,"HIP117795",358.3326920634423,59.9451155899312,37.3452,81.542,34.653,-285.87,2000.0,6.632100864817671E-8
5145955421492456960,38.021488284129866,1.0071280782533156,-15.24516245577557,1.084775479504498,28.420688001486518,1.1301259950731615,4.558408,0.61190176,-24.48347523930624,2.224929848116368,"NOT_AVAILABLE",6393.3335,,3.0025551,13.570197,"HIP11783",38.02178683708334,-15.244674383888889,37.46,-80.21,-146.29,-29.4,2000.0,1.529413249642067E-4
2847644410526748416,358.8617668274734,0.04629550251768108,22.19264982110668,0.023464611443681224,39.17796718363188,0.05795970178281779,8.435021,1.2296796,-11.704671859417306,0.16082797929654913,"NOT_AVAILABLE",4846.34,0.018,0.6874165,0.23484972,"HIP117946",358.8608274077218,22.193282393665,39.178,202.025,-146.922,-11.347,2000.0,1.803777339920047E-8
1940954617956840192,359.5280791150781,0.035745896471762455,50.44873033390042,0.03273055954809153,41.69573115174448,0.05411048935230863,6.554182,0.8347373,4.961643942672602,1.4399637675782941,"NOT_AVAILABLE",5740.5,0.1337,1.0239075,1.0256876,"HIP118162",359.5283887951269,50.4476783176531,41.6957,-45.801,244.338,4.31,2000.0,9.569680117017247E-9
