source_id,r_est,result_flag
1939115478596951296,24.157445666866,1
1940954617956840192,23.9666806627677,1
1942532726377141120,30.4193683450829,1
1954559047126247808,19.8217778956076,1
1960390203963541760,25.4130940182419,1
1965602679357877504,26.911711639674,1
1971163631214790528,38.9355489892615,1
1972438304486314112,34.1166134386199,1
1988193348339562880,30.8028970166523,1
1990723839987250176,24.385695994829,1
1995681125599758592,20.5382225233833,1
2005798350576886144,21.9514369711665,1
2007876324466455424,4.00927890592396,1
2007876324472098432,4.00013680030975,1
2009439555118168832,13.2284983450899,1
2009481748875806976,6.53126591395961,1
2011251030583236352,16.8685830247435,1
2011565220332867584,26.7564658562304,1
2018474482692959232,20.8851417052793,1
2029433521248546304,16.0068654656941,1
2032017717217569152,20.9185025581477,1
2035020964491479552,20.9550403420122,1
2035035223783462400,20.8874442831199,1
2037646495139760512,40.9403557002927,1
2042936967135806848,43.9194711487637,1
2043885295912608512,15.0143524474467,1
2046207670631964928,15.6027486995368,1
2059103120983068160,23.9231601696379,1
2060523518197844608,40.0765419882223,1
2061876742143320064,19.0060747138281,1
2067050940754838656,41.4405455396399,1
2067948245320365184,22.3000905704827,1
2080826374043095552,25.2743739589306,1
2081900940499099136,445.026195912853,1
2084032554258818944,39.0678130326496,1
2090051761936884864,23.913127147331,1
2096869455581362560,48.4477383849627,1
2096875399811529472,47.3600186898208,1
2098202128093842432,49.4513435834256,1
2098237660363229312,55.5868239695599,1
2115351387048328832,23.3031837162352,1
2115454019586473600,17.4355316056314,1
2118424350249708800,15.5574650671242,1
2123090918115438592,27.6064387038153,1
2129771310248902016,24.2500460026688,1
2131342100048643584,38.56819265994,1
2135110401277424384,18.4298994904036,1
2135550755683405952,21.1389325240616,1
2136027771930903808,25.3284368602304,1
2136270970157966464,36.9254516947118,1
2139664063038300288,36.9502140403476,1
2142179058450057856,23.9873447164181,1
2143016302194287488,20.2111345473695,1
2145277550935525760,16.5029291061301,1
2146204847257954944,26.4114828250444,1
2161275788716592256,22.8335234664987,1
2163558855915068416,19.4648713342397,1
2182197777015312512,22.7242388868344,1
2185710338703934976,16.5507389251491,1
2186410658887682432,45.2978208830119,1
2187263158355763072,24.7937053746602,1
2195115561163064960,14.3492211313255,1
2195886971653527168,7.03912779061541,1
2198483880674251136,26.2790546835648,1
2205488624442109824,26.0789829130679,1
2211393521580984320,25.1159328847273,1
2211820991079869312,37.1376176817326,1
2212272649844661504,20.3156867487231,1
2216158427021654528,23.2505840364638,1
2218144110659419264,31.0801159394918,1
2220169200616370432,24.003923032514,1
2223560373653613312,32.5932009616091,1
2232348941892509184,10.9045893191984,1
2238597054155896832,18.2154593998203,1
2243479676058593152,38.81311403106,1
2245998176160116736,43.5573627129745,1
2246206567973292160,8.07862251035498,1
2246581329639103872,17.4564575126196,1
2255173119656110336,31.5021207957337,1
2261614264930275072,5.77137259759197,1
2271636863174005504,26.7660749002942,1
2281778105591104768,13.5398632255192,1
2282846074981010688,18.9532108110938,1
2292498687560557056,27.4467737442367,1
2294149672988951680,25.1733633218788,1
2299942278201276288,19.5519915944968,1
2341871673090078592,39.7740440234972,1
2358524597030794112,3.71206575576043,1
2390702771185162112,26.2585070187742,1
2391670474561181440,15.9490756787612,1
2395031273585836288,14.5503712565083,1
2411086582892886784,27.9042375962915,1
2416611663182555904,17.9817088679647,1
2419885149815948416,48.539342807184,1
2419964589531462784,42.4407182653244,1
2420563960807395072,28.2038632127067,1
2423493369021649920,21.2971259836843,1
2430036837596487424,752.614616349562,1
2436812303124645504,19.1717061949142,1
2441630500517079808,4.84866647104794,1
2457106882592567936,35.5207235927863,1
2461043306017773696,23.2652927496469,1
2468730472844294016,25.5547750947143,1
2470140321628277504,35.3545234453951,1
2473055951588089088,21.0973687708864,1
2473608009504466688,15.8728937470552,1
2475331528340199936,23.8903742505129,1
2477815222028038272,24.0274220056034,1
2478112158887135488,34.8896066466321,1
2486984045196486784,27.681732606414,1
2493069773336748928,22.6787511939121,1
2502847975056346752,22.938405407471,1
2515037264041041536,10.5052056450908,1
2517584007848935808,50.5392840524035,1
2552288133874677760,15.2023054028665,1
2552925644460225152,7.43340210303212,1
2564324345929277184,18.1037203203232,1
2576176638895865984,33.5043186567614,1
2585868490297270144,33.2721056564201,1
2595463996992115840,19.403816638284,1
2598935670597134464,40.195455917654,1
2603090003484152064,4.67517343004513,1
2611163717366876544,14.4957811283184,1
2619706544757416192,21.298456723127,1
2622845684814477696,25.5115545857828,1
2623505219992303104,21.5974014008477,1
2627117287488522240,8.80057587749832,1
2633449134434620288,25.9454489862066,1
2633584305645296768,34.5235735541627,1
2636589099125426816,16.1997241860316,1
2639991331699321472,24.2692588069816,1
2645537646306946688,48.8611941422382,1
2646280705713202816,20.8065419839721,1
2646416259176624000,32.7688704379715,1
2648914040357320576,20.0618578093207,1
2658974606110545536,41.3106961529455,1
2661803855688028800,16.4519788162633,1
2669361142702790272,37.078389983631,1
2677558895240612992,38.0340550937268,1
2683023811628007296,10.5518030988049,1
2717105133036645760,12.9777796034914,1
2717930312217660928,26.9146543260468,1
2720132500864789760,22.5292851331984,1
2720428303852169216,27.2265289595905,1
2722592692491549824,31.3819722299968,1
2723557788822526720,15.9211052160102,1
2738145555048846080,22.2581882156266,1
2739689239311660672,5.90362531484233,1
2742801956727994880,24.8707284571825,1
2745473254589480960,23.0530062536822,1
2746883550048724992,37.3086486322977,1
2752746111688997248,16.7717843121511,1
2756363608023335808,13.4280665426942,1
2783518418493208832,27.2658303339968,1
2784924659505377280,28.5747902422935,1
2786203082290674048,25.5752528424542,1
2788907296779604864,22.230390488596,1
2790213894550349824,54.0077896097766,1
2791782794564103808,20.5271791869714,1
2803936143261926272,42.8459134894327,1
2826159850241446784,25.3439082736039,1
2832463659640297472,41.2440797933236,1
2832641058969396864,24.29987903788,1
2833330968155957888,26.7822496507743,1
2835207319109249920,15.4613640483881,1
2837037662371901184,27.9451225387186,1
2847644410526748416,25.5057788668979,1
2848150288954631296,26.3480548941146,1
2853900872207150720,12.6437053460018,1
2856765684112654336,25.9108552490726,1
2858629802997462272,33.3823598221456,1
2867175035571212416,19.8997003792472,1
2867514406706887808,23.6321851770823,1
2871343486014101888,24.1782983438636,1
2879203933297161088,19.8104848619551,1
2939555954747554176,19.810121457946,1
2949560475474885760,22.5023888712801,1
2965792913525711104,33.3374474912364,1
2966316109264052096,23.2598561501459,1
2980492387558410112,13.2362381004813,1
2983256662869643776,23.7803726509581,1
2995725777561177472,14.5028208664669,1
2996171698248345984,21.863321871462,1
3009908378049913216,26.8563944851149,1
3016083407149428096,43.183368497,1
3028470161558479232,25.6918402370326,1
3036768068439044608,28.6955023101691,1
3053986768423468288,29.7192035413131,1
3060788514846284032,14.0631934816193,1
3066513435670258432,36.3647305797675,1
3107091187177468416,40.2928818117144,1
3116065985196889216,26.1184720610937,1
3117120863523946368,4.11542147383492,1
3124542635730704896,26.8426775736885,1
3131481481815810432,41.1573565491559,1
3135225421986581504,15.0512749583986,1
3145477818158061056,38.5884221069994,1
3163201979956736000,24.0402356906505,1
3168265196643176832,28.1754235782603,1
3174163561127715328,35.6366289290308,1
3181588219554237184,26.4768630914689,1
3203456956075394944,35.0551058666357,1
3205095125321700480,29.7575052477526,1
3209938366665770752,5.69938012078973,1
3212075924646082176,25.1034361374315,1
3215795435043618432,41.8381632765188,1
3225408155967879296,48.8783525273654,1
3233691292456404992,28.9250466909308,1
3244915072792668416,15.6900187328339,1
3247680138377334912,34.7250615185414,1
3250489115708824064,26.1593526653778,1
3256334497479041024,15.2942668324825,1
3269362645115584640,9.14342418022338,1
3284773915487855488,37.4641943697273,1
3285218186904332288,22.0727797320125,1
3285218255623808640,22.090004542313,1
3288921720024442496,8.04016843716272,1
3293714285051109504,52.652681374506,1
3294081521934473216,45.38759087609,1
3297007356736453376,35.0951933925475,1
3297674347977307136,39.6526719869215,1
3298631404130765568,34.81388625001,1
3306483944376792832,44.1377698230362,1
3307650109600736000,48.5075352764881,1
3307782570688378496,46.7844046573736,1
3309419984020071552,44.1814246469228,1
3309925278333043328,57.3894787434875,1
3309979154400870400,49.7381725910231,1
3310634944368705664,45.4524822738878,1
3311883817778820480,46.8105774751786,1
3312628358950130176,46.7659716329484,1
3312759303911629952,44.5988244997652,1
3312849326426255616,45.3324341556349,1
3313978112552491136,46.0937897158772,1
3317901165746471552,19.293405546441,1
3329650894894946816,60.6694394102604,1
3331979901042416512,19.5234168084082,1
3334901543951751808,34.3212071432063,1
3353254695121612032,29.4915915585246,1
3359074685047632640,10.0054700865332,1
3372159045216183552,14.757883558083,1
3374052988354372992,20.8695081924982,1
3375636800495628160,327.798752152438,1
3399063235753901952,8.83772851061729,1
3400292798990117888,14.579192975552,1
3409207536188836352,54.2318680861481,1
3411339626673664000,13.2330336980309,1
3413174741644826112,26.3892177696096,1
3507245834075862528,37.3742332253321,1
3507322593731193728,37.115942304918,1
3507879565090229888,8.50332082238566,1
3517119173615245824,23.7943196325377,1
3518916943846357376,23.3936983969329,1
3520586071216143488,25.9949219617155,1
3524996177995941632,25.6245390187314,1
3526420114272476800,17.9549686011469,1
3528362362908431616,24.3412492059132,1
3546521385853638912,26.2377062572848,1
3562962623740696576,22.0157308101574,1
3585098090614578688,26.7361427476166,1
3592769731134725248,13.4378460263277,1
3630092241022731136,20.5081670822387,1
3633926753464638592,15.0703070848115,1
3637980103080373888,13.1176534105483,1
3642413746280598784,20.4526125713423,1
3646061719703116032,21.8231536608671,1
3655377057091401856,39.7516062433225,1
3657653114880309248,10.4092243901539,1
3661492609484469504,24.5722819326697,1
3670193182434162944,45.8216635292662,1
3677911582262521728,20.4581570893065,1
3685363487960149376,27.231647420415,1
3712538811193759744,16.5655538541092,1
3728535399707693696,21.9090985509779,1
3732539683617410816,17.5298857307692,1
3736865265439463424,32.7018923232409,1
3738099879558957952,7.61778449107178,1
3745619095984248448,16.5755701891917,1
3754435186374119424,24.7365667487466,1
3757613049856225792,4.56319538076308,1
3789271459953459328,26.2183254191418,1
3796442680947600768,11.1174263172289,1
3800758057928927872,27.0406392898936,1
3805647792295621376,37.6598191607822,1
3816629714434106752,46.6792386335723,1
3837697972130323456,17.7578736880957,1
3845263368043086080,35.1843570522134,1
3865002247461685248,17.3037875732746,1
3894474755427985408,34.8648987108709,1
3902745286187581312,14.5714366153872,1
3902785109124370432,13.552270677734,1
3906361133255335296,51.2119247882177,1
3911736954840855168,36.1843567207106,1
3936909723803146368,10.9815945751707,1
3943232534138172672,19.633865332549,1
3949377704625720192,26.3357328990298,1
3957887649746830976,17.0911509473907,1
3980560507224374400,15.8177925230447,1
3985219996984723712,37.9926279802318,1
3988987164339438208,6.74958485952366,1
4008897567571892480,27.4002734315546,1
4093301474693288960,13.1568073433941,1
4103671239732631936,13.3792704027513,1
4105386718001211392,16.9658051020889,1
4109034455276324608,5.94891672401774,1
4154598526336121600,27.1664660185506,1
4170156100434293120,46.7689491722114,1
4173946529333731328,35.6225239210198,1
4177224620176470912,22.8566579711778,1
4187837450005193088,17.6849961696337,1
4190374813602603392,27.4104700681491,1
4191794317470513664,21.3104688847705,1
4216680418835844864,21.63351961915,1
4247023886053586304,12.714119441074,1
4254395870997284864,36.9407165419961,1
4268226078065241600,9.40847039239814,1
4270446404294208000,18.7719498323203,1
4270814637616488064,19.030428897394,1
4276624250897321984,26.382295186117,1
4281199284413726208,40.0454025310662,1
4281199318773462016,40.2777619374996,1
4281201414717499520,26.6005663600654,1
4282578724832056576,11.1016612843992,1
4286583352361701632,33.4526050457942,1
4291123545113039616,14.4214549358869,1
4295095221644093568,32.8524080031007,1
4296708789289486080,13.3709869573912,1
4302670684951953280,26.0321795999766,1
4303294039306246656,19.523944317121,1
4307162018124573312,24.419028136284,1
4310275491469537152,11.1323394292869,1
4312905248400130688,26.3276493968074,1
4314399312929014656,23.5187263495132,1
4316214125587568896,28.9007493773841,1
4330690742322011520,4.30591831566296,1
4345775217221821312,14.1250615703631,1
4347870370990204928,13.2873498195083,1
4350816684193187584,43.0350424661707,1
4356298849169523968,33.0578004527982,1
4358031335897026304,9.91669725102958,1
4362277714227206016,31.3486246510953,1
4364480521350598144,10.4530513220517,1
4367026303085396352,19.6510145420405,1
4375233191015944192,7.71294810051043,1
4377160604838377600,10.0869589753271,1
4381502851133968128,20.6491335970929,1
4383374219923745024,20.2727190689047,1
4389844948935164544,10.1134712741602,1
4395113392038461312,15.1119790321826,1
4400452830957830656,25.4726117507711,1
4402445936305708416,53.4681682189839,1
4402884744523453312,58.6430977745667,1
4408631032806478208,27.7019375133296,1
4418203587193988480,17.2506441890695,1
4419087491463629952,47.3254953957325,1
4420906461653341568,39.7738955266465,1
4423865487962417024,14.7635076727715,1
4426032591024853504,20.7906205489329,1
4429785739601541504,25.4050250154153,1
4430238051199001216,11.8148058558351,1
4439625337884136064,17.5202517461744,1
4444057469249575168,27.1503213588222,1
4450016100717738880,29.648894990739,1
4450372376847499648,26.9012820689871,1
4456127942261895808,21.1355067262686,1
4464207428579939840,24.2836761918507,1
4467355154275146112,19.3132306371892,1
4468557611977674496,5.12175817485629,1
4471087175915086080,24.1371362712091,1
4472097420944264192,30.030907017883,1
4473334474601314560,24.9370945094907,1
4473968166959087104,30.7756568997598,1
4479679240828433152,38.772373426054,1
4480017821686413568,27.5114025983989,1
4482432246130215296,26.7974854945573,1
4503423641091793152,22.5283453948313,1
4510987662629223424,15.1992290457557,1
4511416609607124352,16.6714655953664,1
4512265810537057664,28.2665479813397,1
4519789081415296128,8.83117352363252,1
4519789321933481856,8.82076137786844,1
4530744134230193280,19.5493784107743,1
4532560355639207680,29.5395376937653,1
4535144998232287232,23.3770201551872,1
4544196074866779904,40.947210069921,1
4548845321128406528,35.0017771207882,1
4550763526539955712,8.15728067651698,1
4556066746008265344,25.2563272381884,1
4557198933740208768,22.7958337013613,1
4568060562432051584,14.0466284995533,1
4569194055841164160,42.6945166967792,1
4573412435276520320,23.312637840693,1
4582680493669880704,22.0016329742206,1
4590758227637479040,18.5216948417584,1
4610177733290768896,11.0919651850629,1
5105133853288251392,35.8195820244452,1
5129338021224785408,14.1306343176506,1
5130446359011574528,19.4870977810797,1
5138510181584617856,9.43615724347119,1
5140693571158739840,2.70299210385691,1
5143341362661301632,22.9549397610346,1
5145955421492456960,35.2556131648903,1
5145956864601439488,26.9489101253871,1
5147846340973892352,26.410144662676,1
5160075762132996992,10.3552897421786,1
5164707970261630080,3.20259539621687,1
5166714578981717632,35.2572397456746,1
5171076479048181760,23.5353994301945,1
5173902189571919872,21.9123665894359,1
5175014311223513984,29.9817913514424,1
5179806085976425984,43.4848361968498,1
5686377893489291136,25.2201457412295,1
5725122999630404096,22.6300028724757,1
6039093144853104128,43.4374421175163,1
6232511606838403968,5.88096450653021,1
6256550916751400320,27.4567575794243,1
6260386975385254656,15.5629510940247,1
6262024010760055424,43.0990643054483,1
6268621389764361344,15.9892504842721,1
6286606170175267840,23.7421796920387,1
6309706875115188224,23.3536089988295,1
6313600142709958144,17.8411168045817,1
6316829270922140032,28.3947618467649,1
6317407201723597440,35.3126416493807,1
6317407201723597952,30.688070482989,1
6317854118838346752,20.6574568715482,1
6317854874752594048,19.5503350224311,1
6322070093095493504,6.29809518983486,1
6328672145023976960,15.7747141287503,1
6335064087152916224,19.1646003037246,1
6337402473507040512,27.5188645321984,1
6337717036910714112,18.2438455806578,1
6821533111257080960,25.5294781117835,1
6832674634380238848,15.7783403804572,1
6833190855089866112,40.9890566499132,1
6838311796135212800,13.6305919489015,1
6840706910418152320,27.0407196881281,1
6860945174279114880,29.9940495739399,1
6879764552737781888,28.2256343501718,1
6880093650312745984,31.2490395867016,1
6882183890631781248,42.0292123600076,1
6882963066420161664,5.61314573515216,1
6885342959337741184,17.4024860628018,1
6890353330746858368,16.0915806264665,1
6890965518204449536,47.7504320062634,1
6898272524589700608,16.7915259574396,1
6910371005081903488,14.457387798082,1
6912161147450851840,23.9507403770392,1
